,Index,Expression,Expression_sym,Number_of_nodes,Number_of_parameters,Parameters,Parameters_opt,MSE_train_orig,MSE_test_orig,MSE_train_opt,MSE_test_opt,MSE_test_opt_noisy,AIC,AICc,BIC,MDL,NegLogLikelihood_train_opt,NegLogLikelihood_train_orig,NegLogLikelihood_test_opt,NegLogLikelihood_test_orig,LogFunctional,LogParameters,Fisher,Err_in,optimism,err_app
10,10,(x1 - 1*3.005459904973929)*(x2 - protected_sqrt((-10.444924720773647 - 3.712768513301145)*cos(0.896168855211945))) + 2.019373058552779*sin((x1 - 1*4.0047433798757215)*(x2 - 1*4.026433239488356)),t6*sin((t7 + x1)*(t8 + x2)) + (t2 + x1)*(t1*protected_sqrt((t3 + t4)*cos(t5)) + x2),27,8,"[-1.0, -3.005459904973929, -10.444924720773647, -3.712768513301145, 0.896168855211945, 2.019373058552779, -4.0047433798757215, -4.026433239488356]","[-1.283709426043591, -3.0054595601232195, -9.763687909520543, -3.943746435855629, 1.1685571517941604, 2.0193728847556853, -4.004743559065871, -4.0264331492008205]",0.10677285307257463,0.008345183055407868,0.1067728530718616,0.008345153665904752,0.12102418076109116,78.34467300491838,80.34467300491838,101.7912046788112,121.52089852665898,30.17233650245919,30.17233650276949,-1266.252493525091,-1266.2512145199926,56.144921625355565,35.20364039884422,"[1.69833143e+04 2.46424747e+03 3.72466502e+01 3.72466502e+01
 3.86570989e+04 4.25806945e+02 6.61655974e+03 8.57654214e+03
 3.25246674e+03]",1.7173276249152398,1.6105547718433781,0.10677285307186178
11,11,(x1 - 1*3.0054605086146444)*(x2 - 1*2.973718759723226) + (protected_sqrt(-2.9859696446350013) + sin(0.2956660965010642))*sin((x1 - 1*4.004741980635216)*(x2 - 1*4.026433750788214)),(t1 + x1)*(t2 + x2) + (protected_sqrt(t4) + sin(t3))*sin((t5 + x1)*(t6 + x2)),24,6,"[-3.0054605086146444, -2.973718759723226, 0.2956660965010642, -2.9859696446350013, -4.004741980635216, -4.026433750788214]","[-3.0054595637758235, -2.9737159721787525, 0.2956660311160061, -2.9859696288184945, -4.004743562945111, -4.026433155903296]",0.1067728531182647,0.008344742666954823,0.10677285307186164,0.008345157742421248,0.12102418488324142,74.3446730049184,75.56206430926623,92.58086430683505,101.38609881003482,30.172336502459203,30.172336522653403,-1266.25231611871,-1266.2703798347147,46.701843577327516,24.5119187302481,"[2464.26878903 3164.87813734  389.68295257   35.64082363 6616.60237711
 8576.57767028 3252.46674038]",1.6526863182412836,1.545913465169422,0.10677285307186166
12,12,"(x1 - 1*3.0054595853492385)*(x2 - 1*2.9737159954617716) + protected_pow(protected_div(-1*2.843522611391532 - 1.0684934861939004, cos(42.945334038400944)), sin(sin(2.7821343226464825)))*sin((x1 - 1*4.004743535018405)*(x2 - 1*4.026433198811762))","(t1 + x1)*(t2 + x2) + protected_pow(protected_div(t3 + t4, cos(t5)), sin(sin(t6)))*sin((t7 + x1)*(t8 + x2))",31,8,"[-3.0054595853492385, -2.9737159954617716, -1.0684934861939004, -2.843522611391532, 42.945334038400944, 2.7821343226464825, -4.004743535018405, -4.026433198811762]","[-3.0054595643419892, -2.973715971682128, -1.746083971841982, -3.334582812783417, 43.82106572507986, 2.682317129587834, -4.004743564795614, -4.026433158249028]",0.106772853071899,0.008345165558729706,0.10677285307186196,0.008345159280235735,0.12102418642234772,78.34467300491869,80.34467300491869,101.79120467881151,131.18056550139084,30.172336502459345,30.17233650247546,-1266.2522491943882,-1266.2519759599013,68.11396189742281,32.8942671015087,"[2.46429721e+03 3.16490656e+03 1.23847599e+01 1.23847599e+01
 8.46966941e+00 3.05660564e+03 6.61658817e+03 8.57662030e+03
 3.25246674e+03]",1.7078034081693219,1.6010305550974602,0.10677285307186167
13,13,(x1 - 1*3.005458912693074)*(x2 - 1*2.9737160459116425) + protected_exp(sin(1.9548293398122445*0.39865760708838277))*sin((x1 - 1*4.004743359955964)*(x2 - 1*4.0264332560876195)),(t1 + x1)*(t2 + x2) + protected_exp(sin(t3*t4))*sin((t5 + x1)*(t6 + x2)),24,6,"[-3.005458912693074, -2.9737160459116425, 1.9548293398122445, 0.39865760708838277, -4.004743359955964, -4.0264332560876195]","[-3.0054595600834353, -2.9737159698946813, 0.725028782799546, 1.0748643488464158, -4.004743566098734, -4.02643315928831]",0.10677285307323166,0.008345128783467066,0.10677285307186224,0.008345159841577778,0.12102418685805379,74.34467300491893,75.56206430926676,92.58086430683557,103.02118922107779,30.172336502459466,30.17233650305542,-1266.2522247652805,-1266.253576386701,46.701843577327516,26.14700914129081,"[2464.31142159 3164.90655905 1015.33714769  461.97357051 6616.58816625
 8576.54924857 3252.46674038]",1.7853802272888029,1.6786073742169412,0.10677285307186159
14,14,"(x1 - 1*3.005458812512992)*(x2 - 1*2.9737160737261767) + protected_div(protected_sqrt(3.956591313256076), protected_sqrt(-0.9702592944879088))*sin((x1 - 1*4.004743338430435)*(x2 - 1*4.026433208313107))","(t1 + x1)*(t2 + x2) + protected_div(protected_sqrt(t3), protected_sqrt(t4))*sin((t5 + x1)*(t6 + x2))",24,6,"[-3.005458812512992, -2.9737160737261767, 3.956591313256076, -0.9702592944879088, -4.004743338430435, -4.026433208313107]","[-3.005459562722178, -2.9737159756893927, 13.81311331049946, -3.387337937695535, -4.004743564434079, -4.026433157572172]",0.10677285307403507,0.008345113270841475,0.10677285307186209,0.008345158501891669,0.1210241856839767,74.34467300491879,75.56206430926662,92.58086430683542,106.01894831232775,30.172336502459395,30.172336503405063,-1266.2522830672315,-1266.2542514824027,49.906597000316054,25.94001480955231,"[2.46425458e+03 3.16486393e+03 2.27373675e+00 3.78292953e+01
 6.61654553e+03 8.57655635e+03 3.25248095e+03]",1.6650464428655374,1.5582735897936753,0.10677285307186218
15,15,"(x1 - 1*3.005459512041576)*(x2 - 1*2.9737159880316586) + protected_sqrt(protected_div(1.9926376272997186, -0.4886471488958586))*sin((x1 - 1*4.004743567619549)*(x2 - 1*4.026433142630439))","(t1 + x1)*(t2 + x2) + protected_sqrt(protected_div(t3, t4))*sin((t5 + x1)*(t6 + x2))",23,6,"[-3.005459512041576, -2.9737159880316586, 1.9926376272997186, -0.4886471488958586, -4.004743567619549, -4.026433142630439]","[-3.0054595613863824, -2.9737159742799486, 2.692913260854474, -0.6603730210430393, -4.004743560304678, -4.026433151800899]",0.10677285307188854,0.008345144676371654,0.10677285307186146,0.008345155112433963,0.12102418223690882,74.34467300491825,75.56206430926608,92.58086430683488,103.93989777941799,30.172336502459125,30.172336502470905,-1266.2524305734232,-1266.2528847415952,47.82715545863622,25.940405818322645,"[2464.25457817 3164.87103191   59.86322549  995.46326737 6616.54553369
 8576.52793229 3252.48095123]",1.714433996886006,1.6076611438141444,0.10677285307186174
16,16,"(x1 - 1*3.0162940853296427)*(x2 - 1*2.975650166999606) + protected_sqrt((-protected_div(-10.210724820381097*1.180245550076839, protected_pow(-1.8737668252982989, 2.2397480426158003)) + protected_sqrt(x1 - 2.1175028104332463))*protected_div(protected_pow(cos(x1), 0.0036536646094335393*0.7604212327162836), protected_div(0.07853303765933155, 35.853631825849824) + sin(1.4977900157296637)))*sin((x1 - 1*4.008543781371336)*(x2 - 1*4.025265136695252))","(t2 + x1)*(t3 + x2) + protected_sqrt((t1*protected_div(t10*t11, protected_pow(t12, t13)) + protected_sqrt(t9 + x1))*protected_div(protected_pow(cos(x1), t4*t5), protected_div(t6, t7) + sin(t8)))*sin((t14 + x1)*(t15 + x2))",46,15,"[-1.0, -3.0162940853296427, -2.975650166999606, 0.0036536646094335393, 0.7604212327162836, 0.07853303765933155, 35.853631825849824, 1.4977900157296637, -2.1175028104332463, -10.210724820381097, 1.180245550076839, -1.8737668252982989, 2.2397480426158003, -4.008543781371336, -4.025265136695252]","[-4.635156841755485, -3.0141020766616085, -2.9754679614147723, -0.13771524053634754, -0.2017313514302354, 27.064933751290553, 33.365462017840365, 1.5223776279564232, -2.9290605469451005, -8.458695514874986, 0.09623032328810596, -0.7958134270536628, 2.242614542818668, -4.006478202976344, -4.025441510656163]",0.10819042519445513,0.014787077890868245,0.10482652937862541,0.010031268356753956,0.12287886754356359,90.65062740157963,97.2048442690495,132.33335037738908,171.0007851378039,29.325313700789813,30.78925131216954,-1192.874278259966,-985.9056671399167,105.91891427772612,35.756557159287944,"[ 1.41611167e+01  2.46413379e+03  3.16827453e+03  2.72635248e+01
  1.26973987e+01  9.94759830e-02  5.68434189e-02 -7.31859018e-01
 -6.61351862e+02  4.23483471e+00  3.28775229e+04  2.40116549e+03
  1.57953650e+01  6.52966747e+03  8.82785400e+03  3.12414272e+03]",1.8105646449123722,1.7055446975427753,0.10501994736959705
17,17,"(x1 - 1*3.005872482769944)*(x2 - 1*2.9740357785048332) + (protected_pow(protected_sqrt(protected_sqrt(protected_sqrt(1.6958975223315647) - (-45.941842596071616 - 1*(-0.4908093270863059)))) + cos(protected_sqrt(sin(protected_div(-9.137551442020284, 2.4490136285892445)))), sin(protected_pow(34.509644370611255 - 1*(-1.9456710780792665), sin(x2))*sin(protected_pow(0.07996176169359774, 2.951362938953338)) - sin(protected_exp(2.441708201565901 - 1*1.267782030081571)))) + protected_sqrt(protected_sqrt(sin(protected_sqrt(cos(protected_pow(1.0078169763324902, x1)))))))*sin((x1 - 1*4.004488430873004)*(x2 - 1*4.027068534947157))","(t3 + x1)*(t4 + x2) + (protected_pow(protected_sqrt(protected_sqrt(t1*(t10 + t9) + protected_sqrt(t8))) + cos(protected_sqrt(sin(protected_div(t6, t7)))), sin(t2*sin(protected_exp(t15 + t16)) + protected_pow(t13 + t14, sin(x2))*sin(protected_pow(t11, t12)))) + protected_sqrt(protected_sqrt(sin(protected_sqrt(cos(protected_pow(t5, x1)))))))*sin((t17 + x1)*(t18 + x2))",66,18,"[-1.0, -1.0, -3.005872482769944, -2.9740357785048332, 1.0078169763324902, -9.137551442020284, 2.4490136285892445, 1.6958975223315647, -45.941842596071616, 0.49080932708630587, 0.07996176169359774, 2.951362938953338, 34.509644370611255, 1.9456710780792665, 2.441708201565901, -1.267782030081571, -4.004488430873004, -4.027068534947157]","[0.0643769128266941, 8.79210430255223, -3.0109986100080186, -2.9778828298650692, -0.10452597134221568, -11.168359241461994, 2.4592059339470977, 6.002763495559333, -43.96968183673363, 0.7569853772032065, 1.7710705527631512, 2.5176972950418635, 36.165014642667764, 4.321435035271408, 2.145237521029811, -3.087996857045467, -4.009226150027124, -4.0282657565118045]",0.10683112449482395,0.008775307900320514,0.10059459378767709,0.020112773565305907,0.13314400147909455,92.9672257626988,102.4672257626988,142.46545929647255,235.20627200598813,27.4836128813494,30.197695708693146,-754.136116849947,-1247.5325629168904,158.26108800469245,49.46157111994624,"[ 4.32049916e+04  2.81374923e+00  2.46397747e+03  3.16704529e+03
 -4.40536496e-01  7.10542736e-02  2.30926389e+00  9.52127266e-01
  6.39488462e-02  6.39488462e-02  3.49633353e+04  5.65227509e+03
  1.71951342e+00  1.74082970e+00  1.96841654e+02  1.96841654e+02
  6.76345735e+03  8.41531289e+03  2.84509838e+03]",2.089541887876366,1.9886937579331383,0.10084812994322771
18,18,(x1 - 1*3.00545950714339)*(x2 - 1*2.9737159693147244) + protected_exp(sin(0.779307559929812))*sin((x1 - 1*4.004743460462849)*(x2 - 1*4.026433099914307)),(t1 + x1)*(t2 + x2) + protected_exp(sin(t3))*sin((t4 + x1)*(t5 + x2)),22,5,"[-3.00545950714339, -2.9737159693147244, 0.779307559929812, -4.004743460462849, -4.026433099914307]","[-3.005459561175097, -2.973715978535216, 0.7793076070739551, -4.004743559204069, -4.0264331583970865]",0.10677285307198858,0.00834511141133059,0.10677285307186198,0.008345157422827628,0.12102418455109655,72.3446730049187,73.24789881137032,87.97569412084725,96.53869032322945,30.172336502459352,30.172336502514447,-1266.252330027141,-1266.2543324066664,42.81002327921689,23.55633054155319,"[2464.2616836  3164.85682106  878.79925559 6616.54553369 8576.54924857
 3252.46674038]",1.7362188583395137,1.629446005267652,0.1067728530718616
19,19,(x1 - 1*3.0046813590304318)*(x2 - 1*2.9740499497757833) + (protected_sqrt(protected_sqrt(sin(17.351105757082152))) + cos((x2 - 2.174605878077143)*protected_exp(-15.811251788975127)))*sin((x1 - 1*4.005356718628701)*(x2 - 1*4.026477997416487)),(t1 + x1)*(t2 + x2) + (protected_sqrt(protected_sqrt(sin(t5))) + cos((t3 + x2)*protected_exp(t4)))*sin((t6 + x1)*(t7 + x2)),30,7,"[-3.0046813590304318, -2.9740499497757833, -2.174605878077143, -15.811251788975127, 17.351105757082152, -4.005356718628701, -4.026477997416487]","[-3.004755658864773, -2.9740078385753494, -0.9875547274107612, -14.587672129215854, 20.420352370806583, -4.005336100618167, -4.026476898436983]",0.10696374660949465,0.008171969004673452,0.1069514596122552,0.008177821853742325,0.12089587199408561,76.50012896814422,78.0825465505618,97.34149045604896,119.93999231915566,30.250064484072112,30.25541167624884,-1273.5346255177694,-1273.7893363160447,65.91673732008658,23.773190514996962,"[2.46426168e+03 3.16461524e+03 0.00000000e+00 0.00000000e+00
 2.00373051e+00 6.55465726e+03 8.50238990e+03 3.26424754e+03]",1.6334137156681203,1.526462256055876,0.10695145961224417
20,20,(x1 - 1*2.9979881227755953)*(x2 - 1*2.9767082494030364) + protected_sqrt(protected_sqrt(-12.396039441548483))*sin((x1 - 1*4.007474470074214)*(x2 - 1*4.027213489728668)),(t1 + x1)*(t2 + x2) + protected_sqrt(protected_sqrt(t3))*sin((t4 + x1)*(t5 + x2)),22,5,"[-2.9979881227755953, -2.9767082494030364, -12.396039441548483, -4.007474470074214, -4.027213489728668]","[-3.0054595673246567, -2.9737159729299196, 16.628998959149843, -4.004743564107325, -4.026433153270089]",0.11654444788758818,0.01498599921263663,0.10677285307186189,0.00834515737792295,0.12102418461814075,72.34467300491862,73.24789881137023,87.97569412084717,95.74915222751065,30.17233650245931,34.424847863420275,-1266.2523319813527,-977.2487877183913,42.81002327921689,22.76679244583445,"[2.46429011e+03 3.16488524e+03 3.97903932e-01 6.61659527e+03
 8.57652793e+03 3.25248095e+03]",1.7504692736823326,1.6436964206104705,0.10677285307186207
