,Index,Expression,Expression_sym,Number_of_nodes,Number_of_parameters,Parameters,Parameters_opt,MSE_train_orig,MSE_test_orig,MSE_train_opt,MSE_test_opt,MSE_test_opt_noisy,AIC,AICc,BIC,MDL,NegLogLikelihood_train_opt,NegLogLikelihood_train_orig,NegLogLikelihood_test_opt,NegLogLikelihood_test_orig,LogFunctional,LogParameters,Fisher,Err_in,optimism,err_app
24,24,"(protected_pow(sin(sin(protected_pow(sin(x1), protected_exp(3.255894382247733)))), 0.08179061937538792)*cos(x1) - 1*0.9795689971112029)*protected_exp(x1*(-1.0066761160230122))*protected_pow(x1, 3.037891135063161)*sin(x1)*cos(x1)","(t5 + protected_pow(sin(sin(protected_pow(sin(x1), protected_exp(t3)))), t4)*cos(x1))*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",25,5,"[-1.0066761160230122, 3.0378911350631608, 3.255894382247733, 0.08179061937538792, -0.9795689971112029]","[-1.0066730285444154, 3.037876343237779, 3.2558880971387203, 0.08178977242875617, -0.9795733878551469]",0.0008605103223914928,1.3799672885327735e-05,0.0008605103219139752,1.3796438018183849e-05,0.001029440764509322,-408.6118721125632,-407.70864630611163,-392.9808509966347,-136.46719976715946,-210.3059360562816,-210.30593603292138,-25172.731083027033,-25172.715258006694,51.986038541995896,21.85269774712625,"[1.36178983e+05 1.59000138e+04 3.53679752e+02 5.49464403e+04
 7.62116770e+03 3.27316923e+07]",0.001891597928760453,0.0010310876068464776,0.0008605103219139754
25,25,"(protected_pow(sin(x1), protected_exp(protected_div(protected_sqrt(protected_exp(sin(-3.374789134874939))), protected_sqrt(protected_exp(protected_sqrt(0.5421371979674584))))))*cos(x1) - 1*0.984004300610107)*protected_exp(x1*(-1.0195329352966949))*protected_pow(x1, 3.075923882574976)*sin(x1)*cos(x1)","(t5 + protected_pow(sin(x1), protected_exp(protected_div(protected_sqrt(protected_exp(sin(t3))), protected_sqrt(protected_exp(protected_sqrt(t4))))))*cos(x1))*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",29,5,"[-1.0195329352966949, 3.075923882574976, -3.374789134874939, 0.5421371979674584, -0.984004300610107]","[-1.0195281528571885, 3.075906053308836, -21.99885971664875, -0.2630953893123455, -0.9840078287495556]",0.0008778162951721597,9.003721094073599e-06,0.0008778162947321669,9.003714768685572e-06,0.0010247872433243883,-406.91865035356113,-406.01542454710955,-391.2876292376326,-122.21313167568496,-209.45932517678057,-209.45932515525604,-25196.177159639366,-25196.177128695468,66.77496769682733,20.47122580426828,"[1.36091955e+05 1.58974558e+04 5.38307177e+01 5.11590770e+01
 7.62133823e+03 3.43525687e+07]",0.001588621516930979,0.0007108052222002285,0.0008778162947307507
26,26,"(protected_pow(sin(x1), protected_pow(protected_div(-3.578828357607821 + 3.457320319830871, protected_sqrt(-2.0942324395298333)), sin(45.468474845012466*(-27.423250059187616))))*cos(x1) - 1*0.9840069057834825)*protected_exp(x1*(-1.019528833420343))*protected_pow(x1, 3.0759090809191196)*sin(x1)*cos(x1)","(t8 + protected_pow(sin(x1), protected_pow(protected_div(t3 + t4, protected_sqrt(t5)), sin(t6*t7)))*cos(x1))*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",30,8,"[-1.019528833420343, 3.0759090809191196, -3.578828357607821, 3.457320319830871, -2.0942324395298333, 45.468474845012466, -27.423250059187616, -0.9840069057834825]","[-1.0195277308298627, 3.0759048026898235, -5.447734649918941, 2.031906429758579, -61.72753719356861, 38.78039068659161, -29.861644621686136, -0.9840079421277446]",0.0008778162947554536,9.00466221191393e-06,0.0008778162947355134,9.003909957056035e-06,0.0010247874608880249,-400.9186503532337,-398.9186503532337,-377.4721186793409,-101.23518657179984,-209.45932517661686,-209.45932517564137,-25196.176204774823,-25196.17252473237,69.07755278982138,39.146585814995646,"[1.36091955e+05 1.58974558e+04 2.66027200e+01 2.66027200e+01
 5.68434189e-02 2.87524244e+04 4.84922111e+04 7.62133823e+03
 3.43525687e+07]",0.0018280196920666815,0.0009502033973361226,0.0008778162947305589
27,27,"(protected_pow(sin(x1), 2.174499010663073)*cos(x1) - cos(protected_pow(protected_div(protected_sqrt(14.463437918949825), protected_exp(0.558740524185096)), protected_sqrt(0.5735436739528316 + 13.865291666858393)) + protected_sqrt(-(-0.03071491808936835)*4.84142048903852 + 1.4024573855592628 - 1*(-36.31092984584172))))*protected_exp(x1*(-1.0195363112731521))*protected_pow(x1, 3.0759345826469393)*sin(x1)*cos(x1)","(t2*cos(protected_pow(protected_div(protected_sqrt(t6), protected_exp(t7)), protected_sqrt(t8 + t9)) + protected_sqrt(t1*(t12*t13) + t10 + t11)) + protected_pow(sin(x1), t5)*cos(x1))*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",41,13,"[-1.0, -1.0, -1.0195363112731521, 3.0759345826469393, 2.174499010663073, 14.463437918949825, 0.558740524185096, 13.865291666858393, 0.5735436739528316, 1.4024573855592628, 36.31092984584172, 4.84142048903852, -0.03071491808936835]","[1.9178788700956633, -0.9851213269622763, -1.019528106045054, 3.075906020727184, 2.174441667170073, 13.487029829702925, 2.6768562352971297, 14.048467432328028, 1.4734992677277232, 5.000071540699005, 39.634622062023624, 4.043344994365046, -0.5947986700298964]",0.0008778162954232078,9.008168635177382e-06,0.0008778162947314271,9.003710024352416e-06,0.0010247872561710508,-390.9186503536335,-385.97747388304526,-354.4462677498002,-95.0309758037213,-209.45932517681675,-209.4593251429747,-25196.177182848718,-25196.155371255278,94.40598881275588,20.022360560339568,"[ 6.25277607e-01  7.60405783e+03  1.36091842e+05  1.58974558e+04
  7.54312168e+01  0.00000000e+00  0.00000000e+00 -5.68434189e-02
 -5.68434189e-02  5.68434189e-02  5.68434189e-02  1.13686838e-01
  6.25277607e+00  3.43525687e+07]",0.0018320513678038233,0.0009542350730684558,0.0008778162947353675
28,28,"(protected_pow(sin(x1), protected_exp(protected_sqrt(protected_div(protected_pow(cos(0.3976787623802086) - sin(-1.5592316425792876), protected_div(5.1463880494026695, -3.138726311380221) + protected_pow(2.421913702935039, -41.536840419789065)), protected_sqrt(-protected_sqrt(x1) - 1*0.45913049078488344 + 2.2241249626156594)))))*cos(x1) - 1*1.0036828856939772)*protected_exp(x1*(-1.0335727876353562))*protected_pow(x1, 3.1172416508107244)*sin(x1)*cos(x1)","(t13 + protected_pow(sin(x1), protected_exp(protected_sqrt(protected_div(protected_pow(t1*sin(t6) + cos(t5), protected_div(t9, t10) + protected_pow(t7, t8)), protected_sqrt(t11 + t12 + t2*protected_sqrt(x1))))))*cos(x1))*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",44,13,"[-1.0, -1.0, -1.0335727876353562, 3.1172416508107244, 0.3976787623802086, -1.5592316425792876, 2.421913702935039, -41.536840419789065, 5.1463880494026695, -3.138726311380221, 2.2241249626156594, -0.45913049078488344, -1.0036828856939772]","[1.757355877934906, -1.124817624535233, -1.0335441525851101, 3.1171446587456235, 0.999706186090533, -0.9683710367611437, 2.805584616098518, -42.49269041819108, 2.681935071026452, 0.25725677182726875, 3.2402445648902654, -1.2549515953064336, -1.0036964218048157]",0.0008574594355396048,3.642199578966139e-05,0.0008574594313367387,3.641342031531201e-05,0.001050224620953394,-392.910372194817,-387.96919572422877,-356.4379895909837,-69.06700799907821,-210.4551860974085,-210.45518589180364,-25062.088454176348,-25062.046502822574,101.31374409173802,40.07443400659226,"[5.36363132e+03 1.06365405e+03 1.35962296e+05 1.58821649e+04
 5.59180080e+03 7.83381893e+03 0.00000000e+00 0.00000000e+00
 8.52651283e+00 9.27173005e+02 3.20824256e+02 3.20824256e+02
 7.61787078e+03 3.24459461e+07]",0.002050201355264054,0.0011927419239314812,0.0008574594313325728
29,29,"(protected_pow(sin(x1*0.9872292390044921 + cos(4.729931045910072)), 2.354583626125502)*cos(x1) - 1*0.9627113239447923)*protected_exp(x1*(-1.0557580213622901))*protected_pow(x1, 3.2129363141438834)*sin(x1)*cos(x1)","(t6 + protected_pow(sin(t3*x1 + cos(t4)), t5)*cos(x1))*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",25,6,"[-1.0557580213622901, 3.2129363141438834, 0.9872292390044921, 4.729931045910072, 2.354583626125502, -0.9627113239447923]","[-1.0557452226800903, 3.212896149801264, -0.98723160830924, 4.694853346596363, 2.354533422343792, -0.9627113863789948]",0.0008635190817370184,2.4065141984413797e-05,0.0008635190811039922,2.4061086368012598e-05,0.0010391845970417974,-406.3174941783289,-405.1001028739811,-388.0813028764123,-129.95109549895184,-210.15874708916445,-210.15874705819672,-25122.51626379374,-25122.49642365528,51.986038541995896,28.221613048216714,"[1.36096958e+05 1.58768785e+04 4.38260486e+04 3.09518100e+03
 6.75868250e+01 8.21268031e+03 3.30134924e+07]",0.0031665925548540657,0.0023030734737436507,0.000863519081110415
30,30,"(protected_pow(sin(x1), protected_pow(protected_sqrt(cos(-1.5551185280283273)) + sin(-56.10015955256176*(-0.16326167023534616)), protected_exp(protected_exp(-24.2549047734872))*sin(protected_div(x1, -2.7871775193228228))))*cos(x1) - 1*0.948901715785514)*protected_exp(x1*(-1.04058421259389))*protected_pow(x1, 3.1718442601409884)*sin(x1)*cos(x1)","(t8 + protected_pow(sin(x1), protected_pow(protected_sqrt(cos(t3)) + sin(t4*t5), protected_exp(protected_exp(t6))*sin(protected_div(x1, t7))))*cos(x1))*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",36,8,"[-1.04058421259389, 3.1718442601409884, -1.5551185280283273, -56.10015955256176, -0.16326167023534616, -24.2549047734872, -2.7871775193228228, -0.948901715785514]","[-1.0405875748139857, 3.1718567599527145, -4.388579737257749, -57.79477731609925, -0.7284430158862849, -24.77620216855153, -2.7871807123005667, -0.9488989365647964]",0.0008754724498531508,5.857708418454754e-05,0.000875472449691268,5.8578475618602784e-05,0.0010725007071066158,-401.14797288079905,-399.14797288079905,-377.7014412069062,-92.73628887430529,-209.57398644039952,-209.5739864324802,-24953.65665920217,-24953.66346611919,82.89306334778566,33.94463421830858,"[1.36208143e+05 1.58538569e+04 1.43734269e+03 1.01351816e+02
 6.37842561e+05 0.00000000e+00 1.29602995e+01 8.28964630e+03
 3.41330443e+07]",0.0022551998988514016,0.0013797274491645299,0.0008754724496868718
31,31,"(protected_pow(sin(x1), protected_div(-26.51289707138054*x1, 78.23433766106034 - 1*(-28.73551721348021)) + protected_div((x1 - 0.4570355156107487)*protected_sqrt(16.91181066080287), x1 + protected_sqrt(0.9124466585949161) - 0.49730480273461675) - protected_pow(27.216346233871178 - 1*(-0.7524354452083264), -17.25277519045704*5.986085397345129))*cos(x1) - 1*0.9989402971913075)*protected_exp(x1*(-1.0144491625737906))*protected_pow(x1, 3.0559951251990602)*sin(x1)*cos(x1)","(t15 + protected_pow(sin(x1), t1*protected_pow(t7 + t8, t10*t9) + protected_div(t4*x1, t5 + t6) + protected_div((t12 + x1)*protected_sqrt(t11), t13 + x1 + protected_sqrt(t14)))*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",50,15,"[-1.0, -1.0144491625737906, 3.0559951251990602, -26.51289707138054, 78.23433766106034, 28.73551721348021, 27.216346233871178, 0.7524354452083264, -17.25277519045704, 5.986085397345129, 16.91181066080287, -0.4570355156107487, -0.49730480273461675, 0.9124466585949161, -0.9989402971913075]","[-0.03762059309024435, -1.0147207879043234, 3.056873742707748, -26.51137363417081, 77.84421486543684, 28.785580703120676, 27.293179008877797, 0.725519564419034, -17.25475981459507, 4.360402689863686, 16.975045123422245, -0.45759342740130615, 0.01447151327758675, 0.1981489657592178, -0.9989114855041354]",0.0008142685647406703,0.0008683176760043663,0.0008142680823932275,0.0008436385625637015,0.001876136841892879,-393.13622719875707,-386.58201033128717,-351.4535042229476,-74.66336473668055,-212.56811359937853,-212.5680900028667,-21113.130514545817,-20992.399908096784,115.12925464970229,22.775494212995692,"[0.00000000e+00 1.36361678e+05 1.59011506e+04 1.13686838e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.82121026e-01 1.09463372e+03
 4.79417395e+02 6.04927664e+02 7.53050244e+03 2.84006468e+07]",0.0024015947668363955,0.001587326684446362,0.0008142680823900338
32,32,"(protected_pow(cos(cos(-protected_sqrt(protected_exp(protected_div(protected_exp(-1.245019289930545) + protected_pow(-5.480126842996462, 0.7726012507345877), sin(protected_pow(0.6317819517579694, -1.6205561418837071))))) + cos(protected_exp(sin(cos(cos(x1))))))), 14.711440768507682)*cos(x1) - 1*0.9995777180168192)*protected_exp(x1*(-1.0002483832539404))*protected_pow(x1, 3.0043090948446367)*sin(x1)*cos(x1)","(t10 + protected_pow(cos(cos(t1*protected_sqrt(protected_exp(protected_div(protected_exp(t6) + protected_pow(t4, t5), sin(protected_pow(t7, t8))))) + cos(protected_exp(sin(cos(cos(x1))))))), t9)*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",41,10,"[-1.0, -1.0002483832539404, 3.0043090948446367, -5.480126842996462, 0.7726012507345877, -1.245019289930545, 0.6317819517579694, -1.6205561418837071, 14.711440768507682, -0.9995777180168192]","[-2.924128582224701, -1.0002437340605226, 3.004274078563841, -3.5109682958231256, -0.5985760945649267, -2.2453818795810694, 1.6252974463371197, 0.37305313493077, 14.711510167562361, -0.9996037598672076]",0.0008624300295500913,4.588623464948182e-05,0.0008624300237880171,4.587608162287289e-05,0.0010609943653228412,-398.42404788458873,-395.42404788458873,-369.7671758387197,-76.70930127360111,-210.21202394229437,-210.2120236604128,-25015.796968016184,-25015.747299252245,94.40598881275588,39.09673385593738,"[2.11333031e+04 1.35778521e+05 1.58576086e+04 3.36569883e+02
 1.82574240e+04 5.83895599e+02 2.00316208e+02 8.96534402e+02
 1.59161573e+00 7.34974037e+03 3.29114915e+07]",0.0023255611332084333,0.0014631311094239776,0.0008624300237844555
33,33,"(protected_pow(sin(x1 - 1*0.030860828927677258), 2.3749428414650153)*cos(x1) - 1*0.9416528716586222)*protected_exp(x1*(-1.0484762366504694))*protected_pow(x1, 3.205119340224865)*sin(x1)*cos(x1)","(t5 + protected_pow(sin(t3 + x1), t4)*cos(x1))*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",23,5,"[-1.0484762366504694, 3.205119340224865, -0.030860828927677258, 2.3749428414650153, -0.9416528716586222]","[-1.0484820009086888, 3.2051300117318857, -0.030859546251254675, 2.3749522243595265, -0.9416620131693983]",0.0008661862148636911,2.7944358717614226e-05,0.0008661862142332319,2.7941850678690578e-05,0.001043367159006609,-408.056541044054,-407.1533152376024,-392.4255199281254,-143.775059766447,-210.028270522027,-210.02827049118483,-25103.531504481358,-25103.51923511597,47.82715545863622,18.426055296943776,"[1.36085418e+05 1.58773901e+04 3.21171001e+03 6.81552592e+01
 8.49848902e+03 3.32632960e+07]",0.0024688008465790943,0.0016026146323447452,0.0008661862142343491
34,34,"(protected_pow(sin(x1), 2.132548603264411)*cos(x1) - protected_pow(cos(sin(protected_pow(protected_div(-4640.224152012122, 956.3907340230832), 2968.869586522404 + 2977.2618188037636))), protected_pow(protected_div(protected_sqrt(protected_pow(71587.19761130174, 277156.9542439644)), -(x1 - 45024.412097434826) + protected_pow(x1, 10318.896095529866)), protected_pow(cos(protected_sqrt(-3562.736957229585)), protected_div(-4737.813613312579, -3128.818541577872)*sin(x1)))))*protected_exp(x1*(-1.004864799889592))*protected_pow(x1, 3.020326374354547)*sin(x1)*cos(x1)","(t2*protected_pow(cos(sin(protected_pow(protected_div(t6, t7), t8 + t9))), protected_pow(protected_div(protected_sqrt(protected_pow(t10, t11)), t1*(t13 + x1) + protected_pow(x1, t12)), protected_pow(cos(protected_sqrt(t14)), protected_div(t15, t16)*sin(x1)))) + protected_pow(sin(x1), t5)*cos(x1))*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",50,16,"[-1.0, -1.0, -1.0048647998895919, 3.020326374354547, 2.1325486032644108, -4640.224152012122, 956.3907340230832, 2977.2618188037636, 2968.869586522404, 71587.19761130174, 277156.9542439644, 10318.896095529866, -45024.412097434826, -3562.736957229585, -4737.813613312579, -3128.818541577872]","[2.7747351065087328e-08, -1.0043764034683629, -0.9975220543161791, 2.995321323548922, 2.11748734424877, -4639.72395339121, 958.5051102910539, 2977.147552669671, 2968.2144275760315, 71586.11650213506, 277156.9778886202, 10319.832159921452, -45024.3141237473, -3726.383862276532, -4736.556737329736, -3128.2888762345174]",0.0008610585172986364,2.5005731073528838e-05,0.0008421285947645092,3.833665335456002e-05,0.0010504782476128192,-388.41034600966765,-380.94693137552133,-344.1224528478701,-50.34913317930605,-211.20517300483382,-210.279118252878,-25052.679968262564,-25117.895047215192,115.12925464970229,45.72678517582548,"[9.07574152e+11 7.31921546e+03 1.36472067e+05 1.58967737e+04
 7.66817720e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.68434189e-02 5.68434189e-02 5.68434189e-02 5.68434189e-02
 3.10100608e+07]",0.0022952060101141506,0.0014531569201316245,0.0008420490899825262
35,35,"(protected_pow(sin(x1), (-protected_div(0.6967871924794877, x1) + cos(0.30328924823659814) - (-4.0120062145448 + 2.0148489252957846)*(-2.219090763478113 + 3.602685335468897))*protected_div(sin(cos(-29.264324990491506)), sin(-1.2973783142598116)*cos(-0.48303817556611517)))*cos(x1) - 1*0.9804628658676083)*protected_exp(x1*(-1.0115740007699598))*protected_pow(x1, 3.0532219492216255)*sin(x1)*cos(x1)","(t14 + protected_pow(sin(x1), (t1*protected_div(t6, x1) + t2*((t10 + t9)*(t7 + t8)) + cos(t5))*protected_div(sin(cos(t11)), sin(t12)*cos(t13)))*cos(x1))*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",44,14,"[-1.0, -1.0, -1.0115740007699598, 3.0532219492216255, 0.30328924823659814, 0.6967871924794877, -2.219090763478113, 3.6026853354688972, 2.0148489252957846, -4.0120062145448, -29.264324990491506, -1.2973783142598116, -0.48303817556611517, -0.9804628658676083]","[-1.3338174697811442, -1.713908188436914, -1.0115734720408722, 3.053223414899381, 0.4044665754972515, 2.3119929843529095, -1.0739971573646308, 3.6701192239667075, 1.049139413539273, -4.540234771106625, -29.78365783673592, -0.5092404048438354, -0.42465104065441645, -0.9804561801697749]",0.0008387683359084479,113118995548.1739,0.000838768335358375,113117460017.87276,113117459964.34744,-392.73911483428856,-387.02482912000283,-353.6615620444672,-70.52275940326956,-211.36955741714428,-211.3695573902346,5.533723721788456e+17,5.533798840169399e+17,96.67788140279366,44.16891661108105,"[2.84558155e+02 1.51089807e+02 1.36195354e+05 1.59101319e+04
 2.84217094e-01 9.47579792e+01 6.58246790e+01 6.58246790e+01
 3.63797881e+01 3.63797881e+01 1.36104177e+05 1.65806568e+03
 1.05671916e+02 7.63731123e+03 3.06953391e+07]",0.0019995498358070366,0.0011607815004493548,0.0008387683353576818
36,36,"(protected_pow(sin(x1), protected_sqrt(protected_exp(protected_pow(protected_pow((x1 - 1*(-8.630406614802295))*sin(0.03303034598273683), sin(cos(-8.67675704440342))), cos(protected_sqrt(-9.879930329629943*x1)))) + protected_pow(protected_div(-(protected_exp(4.3609214585036655) + protected_sqrt(2.3400657173239416)) + protected_exp(x1)*protected_sqrt(-8.476164769818276), protected_exp(protected_exp(protected_div(x1, 3.1441161665345967)))), protected_sqrt(cos(x1*(-6.657772028691095))) + sin(x1*7.650239285928419*(x1 - 1*(-3.4141285593786943))))))*cos(x1) - 1*0.9240958280222168)*protected_exp(x1*(-1.0433747194816279))*protected_pow(x1, 3.207524257496329)*sin(x1)*cos(x1)","(t15 + protected_pow(sin(x1), protected_sqrt(protected_exp(protected_pow(protected_pow((t11 + x1)*sin(t12), sin(cos(t13))), cos(protected_sqrt(t14*x1)))) + protected_pow(protected_div(t1*(protected_exp(t5) + protected_sqrt(t6)) + protected_exp(x1)*protected_sqrt(t4), protected_exp(protected_exp(protected_div(x1, t7)))), protected_sqrt(cos(t8*x1)) + sin(t9*x1*(t10 + x1)))))*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",67,15,"[-1.0, -1.0433747194816279, 3.207524257496329, -8.476164769818276, 4.3609214585036655, 2.3400657173239416, 3.1441161665345967, -6.657772028691095, 7.650239285928419, 3.4141285593786943, 8.630406614802295, 0.03303034598273683, -8.67675704440342, -9.879930329629943, -0.9240958280222168]","[-0.6169685393667925, -1.0522256859293022, 3.276589465503708, -13.557036883721251, 5.4898810380543015, 1.0893998046939235, 1.7717867517828252, -5.748326838215272, 9.457644969039652, 4.29044468997518, -1.9098330937086045, 0.17726952531757842, -8.942013500723528, -9.91585074125104, -0.8968451052451919]",0.0008247537745820072,0.00038200916260688384,0.0007380285332930916,0.00033477579030435597,0.0013434833124762245,-400.5955283769702,-394.0413115095003,-358.91280540116077,-9.570771456066112,-216.2977641884851,-212.05515190809538,-23602.495103833615,-23371.428712553898,154.27320123060107,52.45379150181792,"[2.47268872e+01 1.36503843e+05 1.59203069e+04 5.68434189e-02
 9.49285095e+00 0.00000000e+00 1.32388323e+02 2.84191515e+04
 7.13168902e+05 4.03415811e+05 3.71187525e+01 4.34130243e+03
 2.29078978e+01 7.21911420e+00 9.89376758e+03 2.12600550e+07]",0.00401628563306866,0.00329137534910821,0.0007249102839604496
37,37,"(protected_pow(sin(x1), 2.1576758110849994)*cos(x1) - protected_sqrt(protected_pow(-protected_exp(-21.58931448478337) + protected_exp(4.167868197715729), protected_pow(protected_exp(-3.3798952756894445), 2.919166489088607*28.31394373162257))))*protected_exp(x1*(-1.0174051834001627))*protected_pow(x1, 3.0582758057397172)*sin(x1)*cos(x1)","(t2*protected_sqrt(protected_pow(t1*protected_exp(t7) + protected_exp(t6), protected_pow(protected_exp(t8), t10*t9))) + protected_pow(sin(x1), t5)*cos(x1))*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",33,10,"[-1.0, -1.0, -1.0174051834001627, 3.0582758057397172, 2.1576758110849994, 4.167868197715729, -21.58931448478337, -3.3798952756894445, 2.919166489088607, 28.31394373162257]","[-1.0993344460241419, -0.9840073883198938, -1.0195280526589214, 3.0759059712457115, 2.1744394514774728, 4.75818844939108, -20.828399667622506, -4.862685338533284, 4.183252885212006, 27.669144279131935]",0.0008791997271472815,6.090312639339889e-06,0.000877816294732382,9.003607046651387e-06,0.0010247871330359326,-396.91865035354004,-393.91865035354004,-368.261778307671,-118.62560499949915,-209.45932517677002,-209.3916474480568,-25196.17768661723,-25210.42956812849,72.50841105209524,18.325309125175654,"[0.00000000e+00 7.62128138e+03 1.36091785e+05 1.58973421e+04
 7.53743734e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.43525687e+07]",0.0018301759700711292,0.0009523596753389583,0.0008778162947321708
38,38,"(protected_pow(sin(x1), sin(protected_exp(protected_pow(protected_exp(-1.2114431359347593) + sin(x1), cos(protected_pow(x1, x1)))*protected_pow(protected_pow(protected_sqrt(38.049361769199145) - 0.2564960576446974 + 6.334312917577187, protected_pow(protected_div(-41.36207674793878, x1), sin(-0.7948089080806517))), protected_div(2.3670937852700233*16.715733159921, cos(-0.9450858571074127))*protected_div(-1.7713629555553752 - 0.14344147521116288, protected_div(38.34344099765866, 0.8210922748222159)))*sin(cos(-18.952676063994947 - 1*(-0.9353035053850954))))) + cos(cos(cos(protected_exp(protected_pow(protected_exp(protected_sqrt(-1.240794510628924)), protected_div(x1 + 3.41113902909217, sin(1.0867878336485763))))))))*cos(x1) - 1*0.9998789197874504)*protected_exp(x1*(-0.9597356914316775))*protected_pow(x1, 2.8688642662163173)*sin(x1)*cos(x1)","(t21 + protected_pow(sin(x1), sin(protected_exp(protected_pow(protected_exp(t3) + sin(x1), cos(protected_pow(x1, x1)))*protected_pow(protected_pow(t6 + t7 + protected_sqrt(t8), protected_pow(protected_div(t9, x1), sin(t10))), protected_div(t11*t12, cos(t13))*protected_div(t14 + t15, protected_div(t16, t17)))*sin(cos(t4 + t5)))) + cos(cos(cos(protected_exp(protected_pow(protected_exp(protected_sqrt(t18)), protected_div(t19 + x1, sin(t20))))))))*cos(x1))*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",79,21,"[-0.9597356914316775, 2.8688642662163173, -1.2114431359347593, -18.952676063994947, 0.9353035053850954, -0.2564960576446974, 6.334312917577187, 38.049361769199145, -41.36207674793878, -0.7948089080806517, 2.3670937852700233, 16.715733159921, -0.9450858571074127, -1.7713629555553752, -0.14344147521116288, 38.34344099765866, 0.8210922748222159, -1.240794510628924, 3.41113902909217, 1.0867878336485763, -0.9998789197874504]","[-0.960630292838599, 2.8767146999508793, -2.8065662947146923, -20.106972295323732, 0.17345485890571147, -3.86997200584651, 3.4657970599231263, 38.58440205458129, -38.70127262297285, 2.4029123259397482, 1.8881128813100498, 17.321416523737266, 1.4094706976355016, -1.2327750674269784, 1.0347035564568916, 39.44373427005915, 0.06132549140094937, -1.762114858867251, 3.001358998212885, 0.4600137860896182, -0.993218642735994]",0.0008606386629526675,0.00040962257862629483,0.0008473222904128234,0.0001421018438512275,0.0011480384720538893,-377.9021932133038,-364.75933607044664,-320.58844912156576,51.69944250664173,-210.9510966066519,-210.29965759272542,-24545.059043909587,-23236.34345229249,181.90422234652962,80.74631676676401,"[1.36068024e+05 1.58614739e+04 4.83623808e+02 6.33247055e+03
 6.33247055e+03 3.26372174e+03 3.26372174e+03 2.57841748e+02
 5.75255399e+02 1.06041512e+05 1.91960225e+02 2.27373675e+00
 2.58343107e+04 1.74430852e+04 1.74430852e+04 4.54747351e-01
 1.81963344e+05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.16573823e+03 3.14965019e+07]",0.0021786001949224273,0.0013318495195508478,0.0008467506753715793
