,Index,Expression,Expression_sym,Number_of_nodes,Number_of_parameters,Parameters,Parameters_opt,MSE_train_orig,MSE_test_orig,MSE_train_opt,MSE_test_opt,MSE_test_opt_noisy,AIC,AICc,BIC,MDL,NegLogLikelihood_train_opt,NegLogLikelihood_train_orig,NegLogLikelihood_test_opt,NegLogLikelihood_test_orig,LogFunctional,LogParameters,Fisher,Err_in,optimism,err_app
10,10,10.215810428593707*x4 + 5.119647254135299*x5 + 19.916269352903807*(x3 - 1*0.4461497554977286)*(x3 - sin(cos(cos(cos(-4.342119875738189))))) + 9.92912588747329*sin(3.1431802792052177*x1*x2),t2*sin(t3*x1*x2) + t4*(t6 + x3)*(t1*sin(cos(cos(cos(t5)))) + x3) + t7*x4 + t8*x5,31,8,"[-1.0, 9.92912588747329, 3.1431802792052177, 19.916269352903807, -4.342119875738189, -0.4461497554977286, 10.215810428593707, 5.119647254135299]","[-0.978267326572563, 9.929125462596826, 3.143180249608986, 19.916266572560303, -4.28790354846706, -0.44615006727401885, 10.215810414040257, 5.119646938315452]",0.2356317470248759,0.010427547558842332,0.23563174702480932,0.010427564745232843,0.24473889153471745,157.23975858536093,159.23975858536093,180.68629025925375,173.30977797991477,69.61987929268047,69.61987929269455,2199.2396481853293,2199.239284717604,71.38013788281542,32.30976080441888,"[4.59718308e+03 1.58962621e+02 1.52030566e+03 5.37170308e+00
 7.58632268e+02 1.59783156e+04 1.39294798e+02 1.23094424e+02
 8.88547902e+02]",1.2587459465405229,1.023114199515714,0.23563174702480885
11,11,"10.220835647291022*x4 + x5*protected_exp(protected_exp(cos(protected_pow(0.9828195207485236, x8)) + sin(cos(-4.655105713614628)))) + 19.958896852078475*(x3 - 1*0.4440428933639354)*(x3 - 1*0.561656080768607) + 9.929097385929868*sin(3.1430851015827046*x1*x2)","t1*sin(t2*x1*x2) + t3*(t4 + x3)*(t5 + x3) + t6*x4 + x5*protected_exp(protected_exp(sin(cos(t8)) + cos(protected_pow(t7, x8))))",36,8,"[9.929097385929868, 3.1430851015827046, 19.958896852078475, -0.4440428933639354, -0.561656080768607, 10.220835647291022, 0.9828195207485236, -4.655105713614628]","[9.929097017300085, 3.1430851035378344, 19.95889750266888, -0.5616558784791786, -0.44404310727493396, 10.220835183068735, 0.9828195405767793, -4.655105687266657]",0.2353161974986633,0.011071547360927594,0.23531619749863406,0.011071530704056216,0.24537838561800837,157.1062901081617,159.1062901081617,180.5528217820545,195.23807165163785,69.55314505408084,69.55314505408703,2212.8586126841956,2212.858964953344,92.33817686861532,33.34674972894168,"[1.58934199e+02 1.52007829e+03 5.42854650e+00 1.41258738e+04
 1.61302012e+04 1.39294798e+02 1.95430516e+03 8.53287929e+03
 8.86160478e+02]",1.690677451731477,1.4553612542328442,0.23531619749863286
12,12,"10.215810754616932*x4 + 5.119647315400921*x5 + 19.91626780759708*(x3 - 1*0.4461497488317048)*(x3 - protected_sqrt(protected_div(0.4829149435147486, -1.5433708112229587))) + 9.929125762271893*sin(3.1431802773038755*x1*x2)","t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*protected_sqrt(protected_div(t6, t7)) + x3) + t8*x4 + t9*x5",30,9,"[-1.0, 9.929125762271893, 3.1431802773038755, 19.91626780759708, -0.4461497488317048, 0.4829149435147486, -1.5433708112229587, 10.215810754616932, 5.119647315400921]","[-0.43120622640360307, 9.929125520466915, 3.1431802468303442, 19.916267330785473, -0.4461500373271088, 1.8762870402151037, -1.114985975185894, 10.215810335609705, 5.11964688880199]",0.23563174702485667,0.010427565967004034,0.23563174702481096,0.010427554000729125,0.244738881639519,159.2397585853616,161.71166869772117,185.29146044524254,175.542600381635,69.6198792926808,69.61987929269048,2199.2394209543513,2199.239674024053,71.93685818395112,33.985862905003074,"[2.36607605e+04 1.58905777e+02 1.52019197e+03 5.31485966e+00
 1.59783440e+04 3.12411430e+02 8.84739393e+02 1.39237954e+02
 1.23037580e+02 8.88547902e+02]",1.258733997862084,1.0231022508372702,0.23563174702481374
13,13,"10.200672955358081*x4 + 5.109658792966303*x5 + 19.903423492588697*(x3 - 1*0.46026834002907346)*(x3 - cos(protected_exp(protected_div(x10, -80.50540317127026)))) + 9.909552665567505*sin(3.1423486625267367*x1*x2)","t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*cos(protected_exp(protected_div(x10, t6))) + x3) + t7*x4 + t8*x5",31,8,"[-1.0, 9.909552665567505, 3.1423486625267367, 19.903423492588697, -0.46026834002907346, -80.50540317127026, 10.200672955358081, 5.109658792966303]","[-1.0402910143242912, 9.935420668530377, 3.1436683337588724, 19.963663144496877, -0.43774883639882306, -70.75764417524921, 10.23391455915624, 5.127263118627634]",0.2355168222900588,0.010973460755138154,0.23527336403233806,0.011690178741235653,0.2459660690982294,157.0881727698504,159.0881727698504,180.5347044437432,177.1495449905919,69.5440863849252,69.59557434517255,2225.9421391349333,2210.7845726912105,79.51343008130763,28.09202852435908,"[ 4.21530899e+03  1.58905777e+02  1.52229518e+03  5.25801624e+00
  1.63506968e+04 -2.84217094e-02  1.39209533e+02  1.22980737e+02
  8.85819418e+02]",1.488838493629705,1.253565129597467,0.23527336403223803
14,14,"10.181426391610904*x4 + 5.104365314826072*x5 + 19.867118763805685*(x3 - 1*0.4668122855977349)*(x3 - cos(protected_exp(protected_pow(sin(x10), protected_pow(-3.133023616842529, 2.569765611057497))))) + 9.9167240428703*sin(3.142481627346056*x1*x2)","t2*sin(t3*x1*x2) + t4*(t7 + x3)*(t1*cos(protected_exp(protected_pow(sin(x10), protected_pow(t5, t6)))) + x3) + t8*x4 + t9*x5",34,9,"[-1.0, 9.9167240428703, 3.142481627346056, 19.867118763805685, -3.133023616842529, 2.569765611057497, -0.4668122855977349, 10.181426391610904, 5.104365314826072]","[-1.0465907413519646, 9.942664243110332, 3.1436051104779796, 19.92325572709737, -4.42133491931739, 1.9758801816706402, -0.44186390185623153, 10.214960103073942, 5.121222140101388]",0.2346868566927685,0.010573825809631633,0.2344295903761857,0.011178750506263303,0.2461540796638121,158.7312805052588,161.20319061761836,184.78298236513973,187.36790997593394,69.3656402526294,69.42004842101609,2215.126159065843,2202.3328617571356,87.20827815369225,30.793991569612306,"[4.08510914e+03 1.58905777e+02 1.52485313e+03 5.25801624e+00
 1.56319402e+00 1.71951342e+01 1.61691105e+04 1.39266376e+02
 1.23037580e+02 8.79452955e+02]",1.5018503451684129,1.267420754792232,0.23442959037618086
15,15,"10.19166216430009*x4 + 5.106465928893715*x5 + 19.87382668530947*(x3 - 1*0.46513579689012496)*(x3 - cos(protected_pow(cos(protected_pow(-x10 + x10, cos(x8))), protected_sqrt(-protected_sqrt(x5) + sin(x7))))) + 9.909943574646407*sin(3.142218643996417*x1*x2)","t4*sin(t5*x1*x2) + t6*(t7 + x3)*(t3*cos(protected_pow(cos(protected_pow(t1*x10 + x10, cos(x8))), protected_sqrt(t2*protected_sqrt(x5) + sin(x7)))) + x3) + t8*x4 + t9*x5",41,9,"[-1.0, -1.0, -1.0, 9.909943574646407, 3.142218643996417, 19.87382668530947, -0.46513579689012496, 10.19166216430009, 5.106465928893715]","[11.205602385424912, 11231.413491167074, -0.45854670414668197, -9.973391629226892, -3.1362511844690055, 19.63464264124811, -0.5549245664862953, 10.199335120848671, 5.083260393599529]",0.235759926797639,0.010134995116596513,0.22423498275503895,0.061177883989772225,0.29845036976306016,154.419251356204,156.89116146856355,180.47095321608492,211.14110746794623,67.209625678102,69.64698749229446,3272.5367481755084,2193.0522164876584,111.03005824519062,32.901423544653625,"[4.12313739e+02 0.00000000e+00 1.50202197e+04 1.58877356e+02
 1.52527946e+03 5.54223334e+00 1.41207863e+04 1.39351641e+02
 1.23066002e+02 8.02288014e+02]",2.1886327045880893,1.9671280100090445,0.2215046945790449
16,16,10.286318327154817*x4 + 5.161308514684244*x5 + 20.037535588447472*(x3 - 1*0.5941266615160168)*(x3 - sin(protected_exp(cos(protected_exp(x3*(-1477.8063143312281)))))) + 9.984358531158524*sin(3.146347656017451*x1*x2),t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*sin(protected_exp(cos(protected_exp(t6*x3)))) + x3) + t7*x4 + t8*x5,32,8,"[-1.0, 9.984358531158524, 3.146347656017451, 20.037535588447472, -0.5941266615160168, -1477.8063143312281, 10.286318327154817, 5.161308514684244]","[-0.5660976666759936, -9.92719049189717, -3.145694398093361, 19.490502132226304, -0.4508638237722, 0.2879993518218527, 10.211884860921053, 5.116226101492504]",0.23673818818960093,0.030470228146451877,0.23518827749142332,0.0106963343244312,0.2451881133322173,157.0521835824043,159.0521835824043,180.49871525629712,175.4061840465124,69.52609179120215,69.8538758686938,2204.923742674059,2623.1134843469076,76.73264872954786,29.147443525762426,"[1.29548141e+04 1.59019464e+02 1.52246571e+03 5.65592018e+00
 1.58299827e+04 3.13860937e+02 1.39294798e+02 1.23094424e+02
 8.85194140e+02]",2.021286405659175,1.786096760261272,0.235189645397903
17,17,"10.147148704670702*x4 + 5.13304048118468*x5 + 19.89743140619218*(x3 - 1*0.463065261015154)*(x3 - cos(protected_pow(protected_sqrt(protected_div(cos(protected_exp(2.144481208273735) - protected_exp(x5)), -x3 + x3 + protected_pow(x2, x7) + protected_sqrt(-x4 + x9))), protected_div(protected_div(x10 + x6, protected_pow(x8, x10)) - protected_sqrt(protected_div(x2, x9)), protected_sqrt(protected_exp(x1*50.33915955124146)))*sin(protected_exp(x6)*protected_sqrt(x3) - protected_pow(protected_pow(48.92721374035531, -1.0280769255058315), -x8 - 1.124621880040807))))) + 9.922430846516091*sin(3.142664872081216*x1*x2)","t10*(t16 + x3)*(t7*cos(protected_pow(protected_sqrt(protected_div(cos(t1*protected_exp(x5) + protected_exp(t11)), t3*x3 + x3 + protected_pow(x2, x7) + protected_sqrt(t2*x4 + x9))), protected_div(t4*protected_sqrt(protected_div(x2, x9)) + protected_div(x10 + x6, protected_pow(x8, x10)), protected_sqrt(protected_exp(t12*x1)))*sin(t6*protected_pow(protected_pow(t13, t14), t15 + t5*x8) + protected_exp(x6)*protected_sqrt(x3)))) + x3) + t17*x4 + t18*x5 + t8*sin(t9*x1*x2)",76,18,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.922430846516091, 3.142664872081216, 19.89743140619218, 2.144481208273735, 50.33915955124146, 48.92721374035531, -1.0280769255058315, -1.124621880040807, -0.463065261015154, 10.147148704670702, 5.13304048118468]","[1.0846502244267558e-06, -0.23231569601270935, -1.6402515680295795, 0.16264178488411346, 1.1306817028104552, -0.015202615314951108, -0.991012147975669, 10.006561125622662, 3.1274865643706384, 18.810368056457712, 3.0906399240242455, 16.244074598963405, 49.24341803211873, -1.0215196525031678, -1.3776355739794583, -0.4772929888152263, 10.093000407216762, 5.185101618569764]",0.22442035899177346,0.09552225776507749,0.19701976282713404,0.5532546193761408,0.7920938794444717,160.9079871675129,170.4079871675129,210.40622070128666,335.4751799411807,61.45399358375646,67.24883011666631,13679.260113165004,3998.871425921996,223.77736241664945,50.243823940774824,"[3.60245167e+01 1.65333347e+03 1.63538516e+02 6.72173428e+01
 7.00879355e+01 2.92880671e+05 3.65427866e+03 1.58777880e+02
 1.52387258e+03 6.11066753e+00 5.10365794e+03 2.84217094e-01
 9.94759830e-02 1.32548905e+03 1.07262110e+03 1.45713557e+04
 1.39323220e+02 1.23137056e+02 5.96358518e+02]",3.2043371154885407,3.002143438534592,0.20219367695394866
18,18,10.43423687425242*x4 + 5.228201588604389*x5 + 15.11697294668483*(x3 - 1*0.37121911784235057)*(x3 - sin(cos(protected_sqrt(x3)))) + 10.093651944955816*sin(3.1508836097813533*x1*x2),t2*sin(t3*x1*x2) + t4*(t5 + x3)*(t1*sin(cos(protected_sqrt(x3))) + x3) + t6*x4 + t7*x5,29,7,"[-1.0, 10.093651944955816, 3.1508836097813533, 15.11697294668483, -0.37121911784235057, 10.43423687425242, 5.228201588604389]","[-0.8413969901472517, 9.928783762763365, 3.144529662623077, 15.594720480653772, -0.4473857997697877, 10.214334726464422, 5.118289374972359]",0.24494025296182112,0.0248592670857887,0.2354292081831094,0.01044197094019657,0.24485619185508303,155.15409041433546,156.73650799675303,175.99545190224018,166.98595941303714,69.57704520716773,71.58849595877388,2199.5443187274386,2504.4496350507166,69.53896291115275,27.869951294716667,"[4.04955358e+03 1.58905777e+02 1.52147095e+03 8.66862138e+00
 1.59759281e+04 1.39294798e+02 1.23066002e+02 8.87013130e+02]",1.2585229744674273,1.0230937662843202,0.2354292081831072
19,19,10.215810848580722*x4 + 5.119646796786802*x5 + 19.916266035656587*(x3 - 1*0.4461499830503295)*(x3 - cos(cos(sin(-6.067421794902389)))) - 9.92912574224124*sin(-3.143180284468044*x1*x2),t2*sin(t3*x1*x2) + t4*(t6 + x3)*(t1*cos(cos(sin(t5))) + x3) + t7*x4 + t8*x5,31,8,"[-1.0, -9.92912574224124, -3.143180284468044, 19.916266035656587, -6.067421794902389, -0.4461499830503295, 10.215810848580722, 5.119646796786802]","[-0.5252104355332332, -9.929125560036455, -3.14318026818506, 19.916266813549978, -7.661066817831058, -0.5593710419692759, 10.215810408279742, 5.119646916830763]",0.23563174702485173,0.010427586637989615,0.2356317470248105,0.010427558164252799,0.24473888506875538,157.23975858536141,159.23975858536141,180.68629025925424,172.298349697854,69.61987929268071,69.61987929268943,2199.2395090069576,2199.24011118601,71.38013788281542,31.29833252235788,"[1.15299770e+04 1.58991043e+02 1.52033408e+03 5.40012479e+00
 3.12638804e+01 1.40604755e+04 1.39266376e+02 1.23122845e+02
 8.88547902e+02]",1.2587394065787476,1.0231076595539375,0.23563174702481007
20,20,"10.360100223483558*x4 + 5.1913423329124315*x5 + 19.755963077599567*(x3 - 1*0.3911949903842834)*(x3 - protected_sqrt(protected_exp(cos(protected_exp(sin(protected_sqrt(cos(cos(x3))))) + protected_pow(sin(protected_sqrt(cos(sin(x5)))), protected_sqrt(x10*x2*(x1 - 5.3658990452545545)) - sin(protected_exp(x2))*cos(5.079134513167354 + 6.139134785810696)))))) - 10.02001848573631*sin(-3.1484551545274715*x1*x2)","t10*x4 + t11*x5 + t3*sin(t4*x1*x2) + t5*(t6 + x3)*(t2*protected_sqrt(protected_exp(cos(protected_exp(sin(protected_sqrt(cos(cos(x3))))) + protected_pow(sin(protected_sqrt(cos(sin(x5)))), t1*(sin(protected_exp(x2))*cos(t8 + t9)) + protected_sqrt(x10*x2*(t7 + x1)))))) + x3)",56,11,"[-1.0, -1.0, -10.02001848573631, -3.1484551545274715, 19.755963077599567, -0.3911949903842834, -5.3658990452545545, 6.139134785810696, 5.079134513167354, 10.360100223483558, 5.1913423329124315]","[14.48606751482339, -0.7414815127124877, -9.917762041296225, -3.143681626454431, 18.68737169225874, -0.4468827403764444, -195.190585648665, 6.491249973258071, 5.019998153637802, 10.24668931167186, 5.089198936318057]",0.23684055397551426,0.019296996221151826,0.2301853327843979,0.017876821959503006,0.2510672198816823,160.93608022565968,164.5222871222114,192.19812245751677,254.418022992637,68.46804011282984,69.87552477707398,2356.7808476136925,2386.8155141773395,147.78721045845447,38.162772421352685,"[1.13686838e-01 7.10110726e+03 1.59019464e+02 1.51788981e+03
 6.08224582e+00 1.61126650e+04 5.68434189e-02 3.13775672e+01
 3.13775672e+01 1.39266376e+02 1.23122845e+02 8.47308002e+02]",2.333826045397984,2.103640712650907,0.23018533274707725
21,21,"10.224467095813324*x4 + 5.124847671098096*x5 + 19.899527039699823*(x3 - 1*0.44099640766961656)*(x3 - (-(x10 - x5)*protected_pow(x10, 235.15472907422375) + sin(protected_pow(-3.824750624919969, -0.37993911132627406)))) + 9.938212598871564*sin(3.1427194554382027*x1*x2)","t11*x4 + t12*x5 + t4*sin(t5*x1*x2) + t6*(t10 + x3)*(t3*(t2*((t1*x5 + x10)*protected_pow(x10, t9)) + sin(protected_pow(t7, t8))) + x3)",38,12,"[-1.0, -1.0, -1.0, 9.938212598871564, 3.1427194554382027, 19.899527039699823, -3.824750624919969, -0.37993911132627406, 235.15472907422375, -0.44099640766961656, 10.224467095813324, 5.124847671098096]","[11.290420000795011, 3.76461862630042e-07, -36.023177858490826, -9.960434695629305, -3.142397217635363, 19.96617838641336, 41.32750743690956, -1.1880775356115945, -1.8845074140514328, -0.5710520058519337, 10.239340772005432, 5.096036908571396]",0.23501149964436105,0.026288552502652614,0.23355366551334844,6759.705766108395,6759.368544122004,164.36078919443077,168.59334733396565,198.22800161227596,198.16576075436774,69.18039459721538,69.48870578980969,142960145.35063088,2534.676989593779,91.12002036633808,37.865345790814274,"[0.00000000e+00 7.25950598e+12 2.41584530e+00 1.58905777e+02
 1.52908797e+03 5.22959454e+00 2.55795385e+00 4.28245812e+04
 8.89599505e+00 1.42434828e+04 1.39266376e+02 1.23122845e+02
 8.72830697e+02]",2.066943714263237,1.833778575512101,0.23316513875113604
22,22,"10.150231989643693*x4 + 5.207143949337951*x5 + 19.999620481827826*(x3 - 1*0.4801210613748108)*(x3 - sin(cos(protected_pow(cos(-x6 + x6 - (x1 - x8)), sin(protected_sqrt(x3))*cos(20.476632458233674*x4))))) + 9.859586365267281*sin(3.1299721765890047*x1*x2)","t10*x4 + t11*x5 + t5*sin(t6*x1*x2) + t7*(t9 + x3)*(t4*sin(cos(protected_pow(cos(t1*x6 + t3*(t2*x8 + x1) + x6), sin(protected_sqrt(x3))*cos(t8*x4)))) + x3)",44,11,"[-1.0, -1.0, -1.0, -1.0, 9.859586365267281, 3.1299721765890047, 19.999620481827826, 20.476632458233674, -0.4801210613748108, 10.150231989643693, 5.207143949337951]","[-1.376640485868332, -1.272989899523508, -0.6498830279771634, -1.1207899846308762, 9.942238119451565, 3.1258059823350783, 19.987972884294482, 19.895813857749772, -0.42598812269970826, 10.202532106665272, 5.2032872126238]",0.20995936149359154,0.09654534968670254,0.20058900099390967,0.07050494796670037,0.3028351717651597,148.41767342391483,152.00388032046655,179.67971565577193,215.13757908568107,62.20883671195742,64.19053473866553,3469.790890945004,4020.5083655284734,116.11852250307138,36.81021987065229,"[8.61462013e+01 4.31583658e+01 1.30455646e+02 3.82647158e+03
 1.58692615e+02 1.50615165e+03 5.18696197e+00 1.67119651e+01
 1.70782215e+04 1.39280587e+02 1.23108634e+02 6.23373353e+02]",3.418188157678104,3.2208988335131834,0.19728932416492093
23,23,10.21581054433542*x4 + 5.119647002393332*x5 + 19.916265617389897*(x3 - 1*0.44615000906065727)*(x3 - (protected_sqrt(cos(3.37182887661736)) - cos(-1*4.044924822335796 - 3.3675005223505985))) + 9.929125614967587*sin(3.143180241020947*x1*x2),t10*x4 + t11*x5 + t3*sin(t4*x1*x2) + t5*(t9 + x3)*(t2*(t1*cos(t7 + t8) + protected_sqrt(cos(t6))) + x3),37,11,"[-1.0, -1.0, 9.929125614967587, 3.143180241020947, 19.916265617389897, 3.37182887661736, -3.3675005223505985, -4.044924822335796, -0.44615000906065727, 10.21581054433542, 5.119647002393332]","[-1.7737580648682074, -0.5625555992567407, 9.929125417136053, 3.1431802515147216, 19.91626680209797, 0.5893780326937323, -3.4556172683716095, -4.331410184394786, -0.5593709488690597, 10.215810264003668, 5.1196468752956035]",0.23563174702482062,0.01042756526969716,0.23563174702481166,0.01042755944872213,0.24473888496841373,163.23975858536193,166.82596548191364,194.50180081721902,201.28688144892283,69.61987929268096,69.61987929268285,2199.2395361716576,2199.239659277004,88.72212509353972,42.94487706270213,"[2.26805241e+01 1.00499165e+04 1.58991043e+02 1.52030566e+03
 5.34328137e+00 4.69810857e+02 1.58380544e+04 1.58380544e+04
 1.40604470e+04 1.39266376e+02 1.23066002e+02 8.88519480e+02]",1.2587522697281996,1.0231205227033864,0.2356317470248133
24,24,10.215810098006418*x4 + 5.119646942403197*x5 + 19.916267035943168*(x3 - 1*0.5593710505684079)*(x3 - sin(sin(-19.519380384456202 - 1*5.132594451608026))) + 9.929125598491188*sin(3.1431802317987816*x1*x2),t2*sin(t3*x1*x2) + t4*(t7 + x3)*(t1*sin(sin(t5 + t6)) + x3) + t8*x4 + t9*x5,33,9,"[-1.0, 9.929125598491188, 3.1431802317987816, 19.916267035943168, -19.519380384456202, -5.132594451608026, -0.5593710505684079, 10.215810098006418, 5.119646942403197]","[-0.5358767762582384, 9.929125489909437, 3.143180261674675, 19.91626715924515, -18.779109852442673, -4.602116787427115, -0.5593710151200295, 10.215810319869792, 5.119646939286807]",0.2356317470248517,0.010427524493451804,0.23563174702481018,0.010427558270077216,0.24473888443622954,159.2397585853613,161.71166869772085,185.29146044524222,177.3963985046981,69.61987929268065,69.61987929268943,2199.2395112449935,2199.2387969173865,72.50841105209524,35.2681081599222,"[1.10754854e+04 1.58934199e+02 1.52019197e+03 5.40012479e+00
 4.55031568e+01 4.55031568e+01 1.40604470e+04 1.39237954e+02
 1.23066002e+02 8.88519480e+02]",1.2587462865953802,1.0231145395705692,0.23563174702481116
25,25,"10.289052678027716*x4 + 5.118093216017768*x5 + 19.719944117234636*(x3 - 1*0.45154352531867037)*(x3 - sin(cos(cos(protected_pow(x9, x4) + cos(-10.49437127099465))))) - 9.892334178623242*sin(-3.135597823192969*x1*x2)","t2*sin(t3*x1*x2) + t4*(t6 + x3)*(t1*sin(cos(cos(protected_pow(x9, x4) + cos(t5)))) + x3) + t7*x4 + t8*x5",35,8,"[-1.0, -9.892334178623242, -3.135597823192969, 19.719944117234636, -10.49437127099465, -0.45154352531867037, 10.289052678027716, 5.118093216017768]","[-1.0611083983223684, -9.944615598442068, -3.1379486821331493, 19.84355394652284, -10.487326024073614, -0.4190744656584153, 10.340868960048958, 5.1472099851731645]",0.22232149424582953,0.04607384271704707,0.22076202302162695,0.05354023607131839,0.2901714298716199,150.95028813952243,152.95028813952243,174.39681981341525,186.4152781840928,66.47514406976121,66.80495006258457,3111.0113531898487,2953.1077487630137,86.97173274258002,32.96840137175158,"[4.33024638e+03 1.58792091e+02 1.51632662e+03 5.08748599e+00
 5.39699840e+02 1.69301586e+04 1.39237954e+02 1.23094424e+02
 7.75997933e+02]",1.4480527300895965,1.2272907070679677,0.22076202302162884
26,26,"10.313652182979888*x4 + 5.120699497012125*x5 + 20.09407827829322*(x3 - 1*0.5877493603847381)*(x3 - sin(protected_exp(protected_pow(-protected_div(protected_div(0.32911382318344534*0.6878780319910744, protected_pow(x1, x10)) - protected_pow(x5 + 19782.832769228557, protected_pow(x6, 18.135916870219898)), cos(protected_div(-x6 + x8, protected_exp(x6)))) + protected_pow(protected_exp(cos(protected_div(3.1345098586541376, x4))), protected_exp(protected_div(x5 + 596.6977320024234, protected_div(1240.0580185203387, 2.2844171226886445)))), protected_div(protected_pow(sin(-1.0962760762328017*x4 - protected_div(x8, x8)), -x5 + protected_div(x9 + 36.02835388292712, protected_exp(x1)) + protected_sqrt(x4) - 44.239826601206516), -protected_exp(protected_sqrt(protected_div(-21.80839940440107, x5))) + protected_sqrt(x1 - 722.0130971617017)*sin(x9 - 1*(-23.326827678804715))))))) + 9.980900510510454*sin(3.1131023760312826*x1*x2)","t10*(t25 + x3)*(t7*sin(protected_exp(protected_pow(t3*protected_div(t1*protected_pow(t17 + x5, protected_pow(x6, t18)) + protected_div(t15*t16, protected_pow(x1, x10)), cos(protected_div(t2*x6 + x8, protected_exp(x6)))) + protected_pow(protected_exp(cos(protected_div(t11, x4))), protected_exp(protected_div(t12 + x5, protected_div(t13, t14)))), protected_div(protected_pow(sin(t19*x4 + t4*protected_div(x8, x8)), t20 + t5*x5 + protected_div(t21 + x9, protected_exp(x1)) + protected_sqrt(x4)), t6*protected_exp(protected_sqrt(protected_div(t24, x5))) + protected_sqrt(t22 + x1)*sin(t23 + x9))))) + x3) + t26*x4 + t27*x5 + t8*sin(t9*x1*x2)",98,27,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.980900510510454, 3.1131023760312826, 20.09407827829322, 3.1345098586541376, 596.6977320024234, 1240.0580185203387, 2.2844171226886445, 0.32911382318344534, 0.6878780319910744, 19782.832769228557, 18.135916870219898, -1.0962760762328017, -44.239826601206516, 36.02835388292712, -722.0130971617017, 23.326827678804715, -21.80839940440107, -0.5877493603847381, 10.313652182979888, 5.120699497012125]","[-0.24192141442070975, 1.6799817149800016, -1.5456226300255782, -1.2586394873283981, -32.18296843094731, -190.53609025986026, -1.4460786352355617, 10.056794646024635, 3.136991533399018, 19.765813996991234, 3.400251285925753, 617.8504660294321, 1228.9831589016876, 2.257425910985056, 2.067718154389844, 0.35135120048295154, 19783.62233416946, 12.802958945756133, -0.5385774202762712, -177.599067776117, 102.29789605343024, -727.8181444542686, 21.83481772374764, -1.1211526159170146, -0.39774055097801747, 10.27027303030025, 5.263688045092327]",0.20550301751757932,0.2753249704060196,0.18118628140262139,2.0670515069269833,2.277657912290091,172.2108747360453,195.084114172665,245.15563994371186,443.4188708870768,58.10543736802265,63.24808134384729,45693.912110793535,7801.443171688011,283.25643227382415,102.05700124523003,"[ 3.25601803e+04  1.53727342e+03  3.88625665e+03  1.79376940e+04
  5.68434189e-02  4.26325641e-02  2.54182453e+03  1.58834723e+02
  1.55024793e+03  4.91695573e+00  9.36262444e+07  3.12638804e-01
  1.27897692e-01  1.52758304e+04  3.06114600e+03  1.06014014e+05
 -1.42108547e-02  1.25098154e+02  4.71897010e+03  1.56319402e-01
  1.27897692e-01  2.84217094e-02  9.94759830e-02  9.40758582e+00
  2.43286564e+04  1.39280587e+02  1.23051791e+02  4.76532591e+02]",4.405020687259505,4.2158264408404005,0.18919424641910457
27,27,10.207513521838974*x4 + 5.114769125632304*x5 + 20.154079754404517*(x3 - 1*0.45876977007532277)*(x3 - cos(cos(x3*x4*(0.4758076240082641 - x10)))) + 9.909346850302096*sin(3.1430689766968256*x1*x2),t3*sin(t4*x1*x2) + t5*(t6 + x3)*(t2*cos(cos(x3*x4*(t1*x10 + t7))) + x3) + t8*x4 + t9*x5,34,9,"[-1.0, -1.0, 9.909346850302096, 3.1430689766968256, 20.154079754404517, -0.45876977007532277, 0.4758076240082641, 10.207513521838974, 5.114769125632304]","[-0.1219011550976747, -0.7744138855350841, 9.949972529478266, 3.145582225728532, 20.54198358133723, -0.576432207399312, -0.4195914467963889, 10.274376977936377, 5.1407545556588605]",0.23694692384403937,0.012813423773225838,0.23346159408863582,0.013303957051565262,0.24778147301770076,158.3218455997472,160.79375571210676,184.37354745962813,178.80941648479035,69.1609227998736,69.89802049200027,2260.071256080147,2249.6971746373583,81.5284392751446,28.120054409772138,"[2.02646788e+01 5.32659783e+03 1.59019464e+02 1.53025326e+03
 4.91695573e+00 1.42474335e+04 6.13624707e+01 1.39351641e+02
 1.23094424e+02 8.72120154e+02]",2.4239117197545137,2.1904501256658793,0.23346159408863426
28,28,10.230573952424647*x4 + 5.139175582746459*x5 + (x3 - 1*0.4371372661595968)*(x3 - 1*0.5688616353767045)*(protected_exp(2.959177124377243) + protected_sqrt(x8)) + 9.933037033736776*sin(3.144085862562779*x1*x2),t1*sin(t2*x1*x2) + t6*x4 + t7*x5 + (t4 + x3)*(t5 + x3)*(protected_exp(t3) + protected_sqrt(x8)),31,7,"[9.933037033736776, 3.144085862562779, 2.959177124377243, -0.5688616353767045, -0.4371372661595968, 10.230573952424647, 5.139175582746459]","[-9.933036898421491, -3.1440858572698502, 2.9591771082659006, -0.5688614452475494, -0.4371374440887519, 10.23057371202864, 5.139175227289421]",0.23668052061928743,0.012120694455609907,0.23668052061925846,0.012120685019554907,0.24652828163996546,155.6833599948593,157.26577757727688,176.52472148276405,176.02577991728722,69.84167999742965,69.84167999743579,2235.0467348680395,2235.046934427188,77.03210614342801,29.151993776429585,"[  158.93419913  1522.40886564  1955.12939172 14155.48922523
 16371.52990952   139.26637621   123.03758012   896.47755885]",1.5852892229546638,1.3486087023354048,0.23668052061925896
