,Index,Expression,Expression_sym,Number_of_nodes,Number_of_parameters,Parameters,Parameters_opt,MSE_train_orig,MSE_test_orig,MSE_train_opt,MSE_test_opt,MSE_test_opt_noisy,AIC,AICc,BIC,MDL,NegLogLikelihood_train_opt,NegLogLikelihood_train_orig,NegLogLikelihood_test_opt,NegLogLikelihood_test_orig,LogFunctional,LogParameters,Fisher,Err_in,optimism,err_app
28,28,"(x2 - 1*5.02542674145095)*(protected_pow(sin((protected_div(protected_pow(sin(protected_div(cos(-1*38.570951854476036 - 5.42050120213941), sin(protected_exp(0.8164606690984868)))), protected_div(protected_sqrt(-x2 + protected_exp(x1) + 1.9866354137841526), protected_sqrt(cos(sin(-0.40785395299765437))))), protected_exp(cos(sin(x2 - 1*3.6594007591077333 + cos(2.401787259150981))))) - sin(cos(protected_sqrt(protected_div(cos(x1), 0.33316183082003015 - 1*0.2931465795225201) - protected_exp(protected_pow(0.6682991080322047, x2))))))*cos(cos(protected_pow(protected_sqrt(protected_sqrt(protected_exp(cos(x2)))), sin(protected_sqrt(protected_exp(protected_pow(-3.216207477802809, 1.8545751540433162)))))))), 1.2547474975299684)*cos(x1) - 1*1.0239063203012966)*protected_exp(x1*(-1.0399559979773654))*protected_pow(x1, 3.1060766056928024)*sin(x1)*cos(x1)","(t19 + protected_pow(sin((t3*sin(cos(protected_sqrt(t2*protected_exp(protected_pow(t17, x2)) + protected_div(cos(x1), t15 + t16)))) + protected_div(protected_pow(sin(protected_div(cos(t8 + t9), sin(protected_exp(t10)))), protected_div(protected_sqrt(t1*x2 + t11 + protected_exp(x1)), protected_sqrt(cos(sin(t12))))), protected_exp(cos(sin(t13 + x2 + cos(t14))))))*cos(cos(protected_pow(protected_sqrt(protected_sqrt(protected_exp(cos(x2)))), sin(protected_sqrt(protected_exp(protected_pow(t6, t7)))))))), t18)*cos(x1))*(t20 + x2)*protected_exp(t4*x1)*protected_pow(x1, t5)*sin(x1)*cos(x1)",88,20,"[-1.0, -1.0, -1.0, -1.0399559979773654, 3.1060766056928024, -3.216207477802809, 1.8545751540433162, -5.42050120213941, -38.570951854476036, 0.8164606690984868, 1.9866354137841526, -0.40785395299765437, -3.6594007591077333, 2.4017872591509812, 0.33316183082003015, -0.2931465795225201, 0.6682991080322047, 1.2547474975299684, -1.0239063203012966, -5.02542674145095]","[-0.6903449975965548, -1.0343206837199959, -1.1233853789282031, -1.0147084791991527, 3.0258065385303037, -3.223317855577979, 1.8508452947326948, -5.454466956575734, -38.60491760891239, 0.789581816427011, 1.904998921465065, -0.49561806796689517, -3.6186104349273744, 2.381385511462914, 0.33411887698036646, -0.29218953336249687, 0.6761340460072687, 1.396912852205965, -1.026219329509978, -5.025795454857925]",0.006753508066293099,0.002007332267698785,0.006705117108621883,0.002209472077605138,0.010372729765670548,-172.55317664708207,-160.70702280092823,-117.84460274133214,170.79652179666635,-107.27658832354103,-106.98544773458556,-13432.43014718893,-13554.046056729994,211.0147840062566,67.0583261139508,"[2.84217094e-01 4.19788648e+01 3.25229621e+02 1.20813525e+05
 1.42414649e+04 3.62580010e+05 1.50643089e+06 7.78754838e+00
 7.78754838e+00 3.41111672e+03 0.00000000e+00 1.19371180e+00
 2.77395884e+01 1.31592515e+01 3.84262555e+06 3.84262555e+06
 4.30873115e+01 1.59673164e+02 7.16511295e+03 1.50058099e+03
 4.44238481e+05]",0.30250780764725027,0.2958026905386284,0.006705117108621883
29,29,"(x2 - 1*5.020702970697888)*(protected_pow(sin(x1), protected_sqrt(protected_pow(cos(protected_pow(cos(sin(x1)), -protected_sqrt(0.00012785697664371084) + cos(-50.154424143305036))), -0.7565001291991874*x1 + protected_div(1.697233817706978, x1) + sin(cos(x2)) + cos(x1 + x2*1.4043105084706768 - 1.9098449099550854))))*cos(x1) - 1*1.0624847742112473)*protected_exp(x1*(-1.005571620531481))*protected_pow(x1, 2.944795633701853)*sin(x1)*cos(x1)","(t10 + protected_pow(sin(x1), protected_sqrt(protected_pow(cos(protected_pow(cos(sin(x1)), t1*protected_sqrt(t5) + cos(t4))), t6*x1 + protected_div(t7, x1) + sin(cos(x2)) + cos(t8 + t9*x2 + x1))))*cos(x1))*(t11 + x2)*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",51,11,"[-1.0, -1.005571620531481, 2.944795633701853, -50.154424143305036, 0.00012785697664371084, -0.7565001291991874, 1.697233817706978, -1.9098449099550854, 1.4043105084706768, -1.0624847742112473, -5.020702970697888]","[-1.0000007741461803, -1.0055730023428195, 2.9447986612915042, -50.15442169129908, 0.00012941150693544917, -0.7564820417042748, 1.6972302319457309, -1.9098820324316008, 1.4043136782140955, -1.0624855257046704, -5.020703362239051]",0.006996310898343039,0.0025262931587344654,0.006996310895607228,0.0025263835783209585,0.010847818481714781,-187.04928522922268,-183.46307833267096,-155.78724299736558,45.331283158699605,-105.52464261461134,-105.52464259815154,-13241.762705572983,-13241.817105843058,122.2926589127169,28.563266860594045,"[0.00000000e+00 1.20947050e+05 1.42618433e+04 2.27373675e-01
 3.64699986e+04 1.21929133e+02 1.36424205e+00 8.46966941e+00
 3.76786602e+02 6.27915142e+03 1.50049573e+03 4.94971118e+05]",0.24262656785003905,0.23577759927921083,0.006848968570828239
30,30,"(x2 - 1*5.004235420773425)*(protected_pow(sin(x1), protected_exp(protected_pow(cos(2.1396101254517923), cos(-0.8038753638176181))))*cos(x1) - 1*1.050364682339657)*protected_exp(x1*(-1.0647567196952548))*protected_pow(x1, 3.1494522658574358)*sin(x1)*cos(x1)","(t5 + protected_pow(sin(x1), protected_exp(protected_pow(cos(t3), cos(t4))))*cos(x1))*(t6 + x2)*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",30,6,"[-1.0647567196952548, 3.1494522658574358, 2.1396101254517923, -0.8038753638176181, -1.050364682339657, -5.0042354207734245]","[-1.0647571013771961, 3.1494536531778863, -1.567526837999443, -17.353848811275235, -1.0503647276140986, -5.004235914191046]",0.007517766250712535,0.0005030154753115349,0.007517766250637937,0.000503012437290773,0.00866740309376925,-190.7746906981901,-189.5572993938423,-172.53849939627347,-3.783905950287476,-102.38734534909506,-102.38734534864624,-14459.108866972503,-14459.107039169961,65.91673732008658,32.686702078721,"[120831.71441191  14291.85658708  73634.22582785   4555.37474409
   6730.09026286   1484.86378748 585820.65776136]",0.1242626721267256,0.11674490587607983,0.0075177662506457806
31,31,"(x2 - 1*5.004107695421305)*(protected_pow(sin(x1), protected_sqrt(-(protected_exp(protected_pow(1.8257708347116377, 0.281889114687023) - (0.7406873009400485 + 0.8001345926650844)) + sin(protected_exp(cos(1.8231654003498239)))) + protected_exp((protected_sqrt(-41.05837600577704) - protected_sqrt(-1.6082508018729151))*protected_sqrt(protected_sqrt(0.012151670113156477))) + sin(-(-(x2 - 21.102607096376087 + cos(-2.9031619196614544)) + protected_pow(protected_sqrt(1.0374123876786312), x1 + 242.36394177085037)) + protected_div(-5.1892882970877015, -3.4341578377082644)*protected_pow(2.1390154063979407, 5.364030675478097) + protected_exp(protected_sqrt(x1)))))*cos(x1) - 1*1.012160315842006)*protected_exp(x1*(-1.0565429211551087))*protected_pow(x1, 3.155763301718275)*sin(x1)*cos(x1)","(t24 + protected_pow(sin(x1), protected_sqrt(t3*(protected_exp(t2*(t13 + t14) + protected_pow(t11, t12)) + sin(protected_exp(cos(t15)))) + protected_exp((t1*protected_sqrt(t9) + protected_sqrt(t8))*protected_sqrt(protected_sqrt(t10))) + sin(t5*(t4*(t22 + x2 + cos(t23)) + protected_pow(protected_sqrt(t20), t21 + x1)) + protected_div(t18, t19)*protected_pow(t16, t17) + protected_exp(protected_sqrt(x1)))))*cos(x1))*(t25 + x2)*protected_exp(t6*x1)*protected_pow(x1, t7)*sin(x1)*cos(x1)",78,25,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0565429211551087, 3.155763301718275, -41.05837600577704, -1.6082508018729151, 0.012151670113156477, 1.8257708347116377, 0.281889114687023, 0.8001345926650844, 0.7406873009400485, 1.8231654003498239, 2.1390154063979407, 5.364030675478097, -5.1892882970877015, -3.4341578377082644, 1.0374123876786312, 242.36394177085037, -21.102607096376087, -2.9031619196614544, -1.012160315842006, -5.004107695421305]","[-4.549791796002727, 0.8698327303249362, 0.18529034765414926, -1.788414377897989, 1.5124102227998946, -1.008855855003957, 2.984199452828108, -39.95892247142292, -1.3594778800982392, 1.149842539028846, 1.146186739844295, 1.979290544091524, -1.8331517263148536, -2.065603259905845, 1.5120266944053307, -1.579058279124363, 2.046891587481794, -3.2016670765399664, -5.769238915185544, 0.7906665120843405, 240.95086564374773, -24.58606562511113, -3.9152877208800736, -1.0334807851014758, -5.002406358887011]",0.007249631400982958,0.0004638421825995135,0.006898399964051153,0.0009978843631821557,0.009093479959133966,-160.2274328687917,-140.99455615646295,-92.49300803310132,130.27878865065537,-106.11371643439585,-104.00055868077644,-14161.372862365093,-14482.67535866674,187.03583127827292,49.3566738067783,"[1.15107923e+02 1.42108547e-01 9.57811608e+00 7.05932734e+03
 9.87103022e+03 1.20895834e+05 1.42887018e+04 5.68434189e-01
 3.22245342e+02 4.20641300e+00 5.68434189e-02 5.68434189e-02
 2.84217094e-02 2.84217094e-02 1.13686838e-01 2.60627075e+01
 3.24007488e+00 1.56319402e+00 5.11590770e-01 0.00000000e+00
 0.00000000e+00 5.67865754e+01 2.77395884e+01 6.73989575e+03
 1.48796175e+03 4.77912778e+05]",0.12426018824568974,0.11736178828161188,0.006898399964077855
32,32,"(x2 - 1*5.012311815496403)*(protected_pow(sin(x1), 1.9429837360214142)*cos(x1) - cos(protected_pow(sin(-0.9805959336388025), x2 + 6.173011255033438)))*protected_exp(x1*(-1.049613613299312))*protected_pow(x1, 3.1533338887283544)*sin(x1)*cos(x1)","(t7 + x2)*(t1*cos(protected_pow(sin(t5), t6 + x2)) + protected_pow(sin(x1), t4)*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",30,7,"[-1.0, -1.049613613299312, 3.1533338887283544, 1.9429837360214142, -0.9805959336388025, 6.173011255033438, -5.012311815496403]","[-1.173163566753964, -1.054406074549939, 3.1335777109157283, 1.9256382106859993, -1.3796274532819637, 32.89016195529142, -5.029113119704088]",0.007522276523771734,0.0003745768010270785,0.007406675625800984,0.00043562640714119494,0.008587296345384222,-190.11142762173728,-188.5290100393197,-169.27006613383253,-7.163861341871755,-103.05571381086864,-102.36020962705695,-14499.651169603534,-14536.38120995596,65.91673732008658,29.9751151489103,"[5.38636868e+03 1.20853485e+05 1.42865986e+04 9.22000254e+01
 2.90401090e+04 1.70530257e-01 1.47900892e+03 5.66466127e+05]",0.1790330370374761,0.1716263614116299,0.007406675625846199
33,33,"(x2 - 1*4.995134616823434)*(protected_pow(sin(x1), 1.9183783538394565)*cos(x1) - cos(sin(protected_exp(-0.43012542017745775) - (1.1591149366074696 + 46.61520444244205))))*protected_exp(x1*(-1.0546637659061786))*protected_pow(x1, 3.154657552168034)*sin(x1)*cos(x1)","(t9 + x2)*(t2*cos(sin(t1*(t7 + t8) + protected_exp(t6))) + protected_pow(sin(x1), t5)*cos(x1))*protected_exp(t3*x1)*protected_pow(x1, t4)*sin(x1)*cos(x1)",33,9,"[-1.0, -1.0, -1.0546637659061786, 3.1546575521680342, 1.9183783538394565, -0.43012542017745775, 1.1591149366074696, 46.61520444244205, -4.995134616823434]","[-2.122252453850202, -1.941228072309154, -1.0647568322294787, 3.14945293013216, 1.9173383381760136, 0.9946196409317102, 8.703513438425368, 52.502740967201554, -5.004235713641542]",0.007619093743329315,0.00031133654961544365,0.0075177662506280395,0.0005030093624522369,0.008667399566640307,-184.7746906983092,-182.30278058594965,-158.72298883842828,11.435155464264561,-102.3873453491546,-101.77771604396776,-14459.110716926183,-14574.429235718895,72.50841105209524,41.31408976132392,"[1.24596795e+05 1.97042027e+03 1.20831800e+05 1.42918566e+04
 8.98410235e+01 2.43147724e+02 1.49782409e+02 1.49782409e+02
 1.48486379e+03 5.85820658e+05]",0.13358156629540965,0.12606380004483336,0.007517766250576281
34,34,"(x2 - 1*5.004235536369973)*(protected_pow(sin(x1), protected_pow(-7.208822180036116, -4.465579493601873) - 11.697560779888136*(-0.16389618872456213))*cos(x1) - 1*1.050364453442306)*protected_exp(x1*(-1.0647557976592181))*protected_pow(x1, 3.14944973163303)*sin(x1)*cos(x1)","(t7 + protected_pow(sin(x1), t5*t6 + protected_pow(t3, t4))*cos(x1))*(t8 + x2)*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",31,8,"[-1.0647557976592181, 3.14944973163303, -7.208822180036116, -4.465579493601873, -11.697560779888136, -0.16389618872456213, -1.050364453442306, -5.004235536369973]","[-1.0647557853048037, 3.1494498058230778, -7.2088221798846, -4.4655794923124255, -11.697560781652179, -0.16389634155018015, -1.0503645385176636, -5.004235783269331]",0.007517766250615866,0.0005030097290651439,0.007517766250575351,0.0005030062306460259,0.00866739624567964,-186.7746906989432,-184.7746906989432,-163.32815902505038,-8.893840863754097,-102.3873453494716,-102.38734534922784,-14459.11260115404,-14459.110496356261,68.11396189742281,25.379542588294694,"[1.20831743e+05 1.42919134e+04 2.84217094e-02 2.84217094e-02
 2.47268872e+00 1.22862502e+04 6.73006184e+03 1.48483537e+03
 5.85820686e+05]",0.13113338378537,0.12361561753479465,0.007517766250575351
35,35,"(x2 - 1*5.019427753792612)*(protected_pow(sin(x1), 2.0351690878162847)*cos(protected_div(protected_sqrt(-2.8759510356610334), cos(-1.7986792967154448))*protected_sqrt(x1 + 11.1739105505733)) - 1*0.9470443718148573)*protected_exp(x1*(-1.0281445510551879))*protected_pow(x1, 3.1282418313437597)*sin(x1)*cos(x1)","(t7 + protected_pow(sin(x1), t6)*cos(protected_div(protected_sqrt(t4), cos(t5))*protected_sqrt(t3 + x1)))*(t8 + x2)*protected_exp(t1*x1)*protected_pow(x1, t2)*sin(x1)*cos(x1)",34,8,"[-1.0281445510551879, 3.1282418313437597, 11.1739105505733, -2.8759510356610334, -1.7986792967154448, 2.0351690878162847, -0.9470443718148573, -5.019427753792612]","[-1.0281437883510753, 3.1282423175504763, 11.173910252428815, -2.875964889893779, -1.798679852268336, 2.035169243025123, -0.9470395851159599, -5.019434114598265]",0.007212080569803495,0.0008890169212264851,0.007212080565879832,0.0008890166828965718,0.009121940525637902,-190.452960961011,-188.452960961011,-167.00642928711818,20.306532409923562,-104.2264804805055,-104.22648045689905,-14226.872290526677,-14226.872147137261,81.5284392751446,43.00457361528446,"[1.20351416e+05 1.42205465e+04 1.57729119e+03 4.28563567e+04
 2.63630592e+07 9.75717285e+01 8.35728997e+03 1.50049573e+03
 5.32563206e+05]",0.22836500549263855,0.22115292492675873,0.007212080565879832
36,36,"(x2 - 1*5.023254696191805)*(protected_pow(sin(x1), protected_exp(protected_div(protected_sqrt(sin(protected_div(protected_exp(-5.704484830219884) + protected_sqrt(0.8787845091415891), protected_pow(-46.476213915835785*6.588924470848899, cos(4.435964398903725))))), protected_sqrt(protected_pow(protected_div(protected_sqrt(-43.4105478485082*0.0019908739250257147), -x1 - 4.1140740169566365*17.967215045116557 - 6.329772464847822), protected_div(cos(protected_exp(-6.606204427764851)), cos(sin(x2))))))*cos(-protected_sqrt(protected_pow(-x1 + protected_sqrt(x1) + 19.62156531380087, sin(sin(1.323117115565561)))) + sin(protected_exp(protected_pow(protected_exp(x1), 35.64480660893195*x2))))) + protected_exp(cos(cos(protected_div(protected_exp(sin(-6.399211993991164)*cos(1.034720784271966)) + protected_pow(protected_exp(cos(-6.232033588070755)), sin(-42.06101300889307 - 1*0.9772026022818256)), protected_pow(protected_sqrt(protected_exp(x2)), protected_sqrt(sin(-1.574745287313225))) + protected_sqrt(x1) + cos(protected_sqrt(-40.83561680752295)) + cos(-34.55214213731858))))))*cos(x1) - 1*1.0252132644764385)*protected_exp(x1*(-1.0490430811338964))*protected_pow(x1, 3.1221142345658524)*sin(x1)*cos(x1)","(t29 + protected_pow(sin(x1), protected_exp(protected_div(protected_sqrt(sin(protected_div(protected_exp(t8) + protected_sqrt(t7), protected_pow(t10*t9, cos(t11))))), protected_sqrt(protected_pow(protected_div(protected_sqrt(t12*t13), t1*x1 + t14 + t2*(t15*t16)), protected_div(cos(protected_exp(t17)), cos(sin(x2))))))*cos(t4*protected_sqrt(protected_pow(t19 + t3*x1 + protected_sqrt(x1), sin(sin(t20)))) + sin(protected_exp(protected_pow(protected_exp(x1), t18*x2))))) + protected_exp(cos(cos(protected_div(protected_exp(sin(t22)*cos(t21)) + protected_pow(protected_exp(cos(t23)), sin(t24 + t25)), protected_pow(protected_sqrt(protected_exp(x2)), protected_sqrt(sin(t28))) + protected_sqrt(x1) + cos(t27) + cos(protected_sqrt(t26)))))))*cos(x1))*(t30 + x2)*protected_exp(t5*x1)*protected_pow(x1, t6)*sin(x1)*cos(x1)",121,30,"[-1.0, -1.0, -1.0, -1.0, -1.0490430811338964, 3.1221142345658524, 0.8787845091415891, -5.704484830219884, -46.476213915835785, 6.588924470848899, 4.4359643989037245, -43.4105478485082, 0.0019908739250257147, -6.329772464847822, 4.1140740169566365, 17.967215045116557, -6.606204427764851, 35.64480660893195, 19.621565313800872, 1.323117115565561, 1.0347207842719661, -6.399211993991164, -6.232033588070755, -42.06101300889307, -0.9772026022818256, -40.83561680752295, -34.55214213731858, -1.574745287313225, -1.0252132644764385, -5.023254696191805]","[-1.9411739467137386, -8.745079055535081, -4.26715049109835, -3.171004344031325, -1.0412085099859707, 3.109866164185826, 1.5910618876047269, -7.68586985992579, -43.6383804804096, -0.33054556891815523, 5.417470763385801, -40.92952854116904, -8.358469412025656e-05, -6.465935486175084, 12.544753669177192, 22.107428291862977, -5.794769250832738, 35.92342547079385, 16.66502319049042, 6.005060852463124, -1.2280779801782384, -3.695337274565882, -5.514283323164503, -37.698588363757544, 3.0785037320934867, -65.20739482519602, -34.658508464395055, -1.570786219625716, -1.0123212780780746, -5.024720234202393]",0.007360513485184337,0.0006890932363544898,0.006917009405661819,0.0009047754136728103,0.009059214900076442,-150.0035082328102,-120.8270376445749,-69.24323246717935,222.0905020430763,-106.0017541164051,-103.33344488818867,-14217.391167647156,-14347.154741574115,290.14532800860286,37.946928150878534,"[0.00000000e+00 0.00000000e+00 1.45632839e+02 8.52651283e-02
 1.21143302e+05 1.43070906e+04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.39902362e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.47490958e+00 1.59161573e+00
 2.10320650e+00 7.10542736e-01 2.84217094e-02 3.41060513e+00
 3.41060513e+00 5.68434189e-02 1.98951966e-01 2.27373675e-01
 7.25842142e+03 1.49560719e+03 4.81154984e+05]",0.20567082130028583,0.19868430823029562,0.0069865130699902
37,37,"(x2 - 1*4.9951347627304035)*(-protected_pow(protected_pow(protected_div(x2, x2), protected_exp(x1)), protected_sqrt(x2 - 33.66692639555603)) + protected_pow(sin(x1), 1.9183791582541523)*cos(x1))*protected_exp(x1*(-1.054664256965307))*protected_pow(x1, 3.1546589127680087)*sin(x1)*cos(x1)","(t6 + x2)*(t1*protected_pow(protected_pow(protected_div(x2, x2), protected_exp(x1)), protected_sqrt(t5 + x2)) + protected_pow(sin(x1), t4)*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",31,6,"[-1.0, -1.054664256965307, 3.1546589127680087, 1.9183791582541523, -33.66692639555603, -4.9951347627304035]","[-1.050364247652625, -1.0647555987733, 3.1494496197872, 1.9173371316983043, -32.65783026116364, -5.0042357830617314]",0.0076190937433518865,0.0003113386953724465,0.007517766250598598,0.0005029988183027737,0.008667388490495927,-190.77469069866348,-189.55729939431566,-172.53849939674683,-5.035741479770202,-102.38734534933174,-101.77771604383196,-14459.117060735094,-14574.427944740191,74.3347534567495,23.01685041281204,"[6.73009026e+03 1.20831800e+05 1.42918566e+04 8.97841801e+01
 0.00000000e+00 1.48480694e+03 5.85820686e+05]",0.1341768431237367,0.12665907687308517,0.007517766250651531
38,38,"(x2 - 1*5.023359866394144)*(protected_pow(sin(x1), 1.938247247352603)*cos(x1) - 1*1.0244201731851488)*protected_exp(x1*(-1.058444609375288))*protected_pow(x1, protected_sqrt(protected_pow(-protected_sqrt(x2) - 31.93329074318688 - 31.792222008400046, protected_pow(sin(3.03381040616767), protected_exp(-1.311542790293971)))))*sin(x1)*cos(x1)","(t8 + protected_pow(sin(x1), t7)*cos(x1))*(t9 + x2)*protected_exp(t2*x1)*protected_pow(x1, protected_sqrt(protected_pow(t1*protected_sqrt(x2) + t3 + t4, protected_pow(sin(t5), protected_exp(t6)))))*sin(x1)*cos(x1)",38,9,"[-1.0, -1.058444609375288, -31.93329074318688, -31.792222008400046, 3.03381040616767, -1.311542790293971, 1.938247247352603, -1.0244201731851488, -5.023359866394144]","[-0.08312849479325776, -1.058405562167722, -4.687131398953701, -5.075652058984929, 4.082408561470805, -12.368171161310066, 1.9382027916535887, -1.0243561589320849, -5.023444455678345]",0.0074211791370804815,0.0004475020740085123,0.007420954608437804,0.00044751857439584447,0.008603438145259398,-185.93961075285802,-183.46770064049846,-159.8879088929771,10.133499725725528,-102.96980537642901,-102.96845451659047,-14492.49633583893,-14492.506263173947,87.49823353377374,25.605071568380794,"[ 1.48907020e+03  1.20924540e+05  3.60500962e+02  3.60500962e+02
 -5.68434189e-02 -5.68434189e-02  9.28253030e+01  7.07103709e+03
  1.48767754e+03  5.68953880e+05]",0.15957732511000433,0.152156370501738,0.007420954608266329
39,39,"(x2 - 1*5.014675301477263)*(protected_pow(sin(x1), 1.9113268542301682)*cos(x1) - 1*0.9460394618859925)*protected_exp(x1*(-1.0372176323469195))*protected_pow(x1, 3.1426471114869505)*sin(x1)*cos(x1 - (-0.16158774042597393 - 1*(-2.092580097578533)) - 1*(-1.9549284714118438))","(t8 + protected_pow(sin(x1), t7)*cos(x1))*(t9 + x2)*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(t1*(t5 + t6) + t4 + x1)",35,9,"[-1.0, -1.0372176323469195, 3.1426471114869505, 1.9549284714118438, -0.16158774042597393, 2.092580097578533, 1.9113268542301682, -0.9460394618859925, -5.014675301477263]","[-1.597765245327101, -1.0372167931833447, 3.1426442652737596, -2.51673747246351, -0.44028401368667874, 2.7826255934715234, 1.911323148036904, -0.946039718858026, -5.014674515093345]",0.00701607149025844,0.0010924826675414764,0.007016071490118122,0.0010924642237911666,0.00929986754521622,-190.81150894204524,-188.33959882968568,-164.75980708216431,15.728516594310825,-105.40575447102262,-105.40575447017841,-14104.469594386555,-14104.458497841693,76.90286020676768,44.23141085856576,"[1.24352738e+05 1.20979450e+05 1.42687782e+04 2.26649775e+04
 5.78603192e+04 5.78603192e+04 1.06382458e+02 8.22586799e+03
 1.48926915e+03 4.98413897e+05]",0.18592314495199777,0.1789070734618342,0.007016071490163562
40,40,"(x2 - 1*4.995134659946128)*(-protected_pow(protected_div(x2, x2), x2 + 44.006904641790925) + protected_pow(sin(x1), 1.918369778790211)*cos(x1))*protected_exp(x1*(-1.0546614872309))*protected_pow(x1, 3.154650375236415)*sin(x1)*cos(x1)","(t6 + x2)*(t1*protected_pow(protected_div(x2, x2), t5 + x2) + protected_pow(sin(x1), t4)*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",28,6,"[-1.0, -1.0546614872309, 3.154650375236415, 1.918369778790211, 44.006904641790925, -4.995134659946128]","[-1.050365028540688, -1.0647571739872939, 3.1494537042212962, 1.9173382156913432, 44.90053217928652, -5.004235899813885]",0.007619093743287347,0.0003113348677429628,0.007517766250650398,0.0005030141194998349,0.008667404724420734,-190.77469069804016,-189.55729939369235,-172.5384993961235,-14.897612627353535,-102.38734534902008,-101.77771604422026,-14459.107854883963,-14574.430247604932,64.47238260383328,23.017350117833264,"[6.73009026e+03 1.20831771e+05 1.42919134e+04 8.98694452e+01
 0.00000000e+00 1.48486379e+03 5.85820658e+05]",0.1332513488052517,0.1257335825546421,0.0075177662506096
41,41,"(x2 - 1*4.995134684249627)*(protected_pow(sin(x1), 1.9183768240899344)*cos(x1) - sin(protected_div(protected_div(cos(protected_div(sin(protected_div(-42.769823216523726, 2.9284751904962376)), protected_exp(protected_pow(-2.1192521111106717, 14.44675707819026)))), (protected_exp(cos(-2.2430083663305798)) + cos(protected_pow(1.593198677874019, -33.65909116350209)))*protected_sqrt(sin(-1.8833130309684185))*cos(37.973325112420454*(-8.574269543813276))), protected_exp((sin(-0.7770471012554205 - 0.5165653740497068) + sin(1.8397492515066647)*sin(45.34813473105306))*protected_pow(protected_sqrt(0.8528992135949744*43.61892508452363), protected_pow(0.10747575491035705, -4.296573157150703) + protected_sqrt(-29.07683140241985))))))*protected_exp(x1*(-1.0546635173962928))*protected_pow(x1, 3.154656631249008)*sin(x1)*cos(x1)","(t24 + x2)*(t1*sin(protected_div(protected_div(cos(protected_div(sin(protected_div(t5, t6)), protected_exp(protected_pow(t7, t8)))), (protected_exp(cos(t14)) + cos(protected_pow(t12, t13)))*protected_sqrt(sin(t9))*cos(t10*t11)), protected_exp((sin(t15)*sin(t16) + sin(t17 + t18))*protected_pow(protected_sqrt(t19*t20), protected_pow(t21, t22) + protected_sqrt(t23))))) + protected_pow(sin(x1), t4)*cos(x1))*protected_exp(t2*x1)*protected_pow(x1, t3)*sin(x1)*cos(x1)",78,24,"[-1.0, -1.0546635173962928, 3.154656631249008, 1.9183768240899344, -42.769823216523726, 2.9284751904962376, -2.1192521111106717, 14.44675707819026, -1.8833130309684185, 37.973325112420454, -8.574269543813276, 1.593198677874019, -33.65909116350209, -2.2430083663305798, 45.34813473105306, 1.8397492515066647, -0.7770471012554205, -0.5165653740497068, 0.8528992135949744, 43.61892508452363, 0.10747575491035705, -4.296573157150703, -29.07683140241985, -4.995134684249627]","[-1.0504553582111942, -1.0647556115621961, 3.14944899316217, 1.9173322505839032, -42.769823216523726, 2.9284751904962376, -2.1192521111106717, 14.44675707819026, -1.8828896212516197, 37.973292051280886, -8.574171286976558, 1.593198677874019, -33.65909116350209, -2.2422411829519735, 45.34813473105306, 1.8397492515066647, -0.7770471012554205, -0.5165653740497068, 0.8528992135949744, 43.61892508452363, 0.10747575491035705, -4.296573157150703, -29.07683140241985, -5.004235750865507]",0.007619093743312122,0.00031133739023295854,0.007517766250599051,0.0005030115640966036,0.008667401721605817,-154.77469069865802,-137.20712313109044,-89.64543604895573,120.83953856351582,-102.38734534932901,-101.77771604407118,-14459.109392323266,-14574.428729967634,187.03583127827292,36.191052634571896,"[6.72895339e+03 1.20831629e+05 1.42919134e+04 8.98126018e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.13686838e-01 1.09540110e+03 2.14852491e+04 0.00000000e+00
 0.00000000e+00 2.84217094e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.48486379e+03
 5.85820686e+05]",0.13355333824049267,0.12603557198989948,0.007517766250593206
