,Index,Expression,Expression_sym,Number_of_nodes,Number_of_parameters,Parameters,Parameters_opt,MSE_train_orig,MSE_test_orig,MSE_train_opt,MSE_test_opt,MSE_test_opt_noisy,AIC,AICc,BIC,MDL,NegLogLikelihood_train_opt,NegLogLikelihood_train_orig,NegLogLikelihood_test_opt,NegLogLikelihood_test_orig,LogFunctional,LogParameters,Fisher,Err_in,optimism,err_app
25,25,"protected_exp(-1.0002157632458428*protected_pow(x1 - 1*1.0101184272166317, 2.0154289935537055))*protected_pow(protected_pow(x2 - 1*2.5648015608751096, 2.1243324900608798) + protected_sqrt(0.5062239069773383*x2*1.2472437134971348*(-1.791806890988409) - protected_div(cos(3.1131801631146985), protected_exp(x2)) + protected_sqrt(1.9794929765544373 - 1*0.33251612397067076) + cos(x2 - 1*(-46.21521426187251))), -1.0195631079218583)","protected_exp(t2*protected_pow(t3 + x1, t4))*protected_pow(protected_pow(t12 + x2, t13) + protected_sqrt(t1*protected_div(cos(t11), protected_exp(x2)) + t10*t8*t9*x2 + protected_sqrt(t5 + t6) + cos(t7 + x2)), t14)",44,14,"[-1.0, -1.0002157632458428, -1.0101184272166317, 2.0154289935537055, 1.9794929765544373, -0.33251612397067076, 46.21521426187251, 0.5062239069773383, 1.2472437134971348, -1.791806890988409, 3.1131801631146985, -2.5648015608751096, 2.1243324900608798, -1.0195631079218583]","[46.21239774972782, -1.0009115380236615, -1.0116830585753036, 2.0285199274546906, 1.3749324004761216, -1.3747948030224164, 64.34061784184327, -0.7233387365699444, 0.407945030289588, 1.1735319508944828, 7.176338255072607, -1.963190976524023, 1.9985140196622613, -0.8824134192159458]",0.0003829956754684364,4.58492124406956e-05,0.0003734904959603036,4.431198403772443e-05,0.0005242861490543086,-472.52963855693565,-466.81535284264993,-433.4520857671143,-76.17832012284364,-251.26481927846783,-250.27667670252794,-28548.566723162035,-28532.585953597187,101.31374409173802,73.77275506388617,"[1.23918653e+01 2.73121259e+03 1.65618985e+04 2.32944330e+02
 3.43133374e+07 3.43133374e+07 1.67742655e+04 4.45563728e+04
 1.40084239e+05 1.69278564e+04 4.06462277e+04 1.51617314e+04
 4.32123670e+02 8.67783001e+03 1.19551262e+08]",0.001911114112398138,0.0015396134610577152,0.0003715006513404228
26,26,"protected_exp(-0.9449677036182854*protected_pow(x1 - 1*0.9758723436546934, protected_pow(protected_sqrt(protected_div(protected_div(protected_pow(protected_exp(-0.3890654457828092), protected_pow(x1, x2)), protected_pow(cos(1.6012525125179626), protected_div(-1.0484435473221518, x1))), (-protected_div(-1.7433020007112943, -27.813883211274693) + protected_exp(x1))*cos(-x2 - 34.10608440553163)) + protected_exp(protected_sqrt((protected_pow(-2.0060416213738965, 1.176322872770035) - 1.8105026326661258*6.071773350639776)*x1*(-0.005454936590613746)*(40.58699019800943 - x2))) - protected_pow((-3.0911718597602387 - 1*1.0836219990404596)*cos(-4.728754783887764), protected_div(protected_pow(x2, x1), cos(0.4634129143645505))) + cos(sin(-0.9385907960533192*(-3.4456147012399194)))), cos(cos(sin(cos(-(-31.385855831423754)*x2*cos(3.8083507183570124) + protected_div(sin(0.8280157392537766), -1.762573424432289*4.5369882579259455))))))))*protected_pow(protected_pow(x2 - 1*2.498816857444256, 2.0497750193494357) + 1.1952056274335765, -0.9721411547634519)","protected_exp(t7*protected_pow(t8 + x1, protected_pow(protected_sqrt(t3*protected_pow((t17 + t18)*cos(t19), protected_div(protected_pow(x2, x1), cos(t20))) + protected_div(protected_div(protected_pow(protected_exp(t9), protected_pow(x1, x2)), protected_pow(cos(t10), protected_div(t11, x1))), (t1*protected_div(t12, t13) + protected_exp(x1))*cos(t14 + t2*x2)) + protected_exp(protected_sqrt(t25*x1*(t26 + t5*x2)*(t4*(t23*t24) + protected_pow(t21, t22)))) + cos(sin(t15*t16))), cos(cos(sin(cos(t6*(t31*x2*cos(t30)) + protected_div(sin(t27), t28*t29))))))))*protected_pow(t32 + protected_pow(t33 + x2, t34), t35)",103,35,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9449677036182854, -0.9758723436546934, -0.3890654457828092, 1.6012525125179626, -1.0484435473221518, -1.7433020007112943, -27.813883211274693, -34.10608440553163, -0.9385907960533192, -3.4456147012399194, -3.0911718597602387, -1.0836219990404596, -4.728754783887764, 0.4634129143645505, -2.0060416213738965, 1.176322872770035, 6.071773350639776, 1.8105026326661258, -0.005454936590613746, 40.58699019800943, 0.8280157392537766, -1.762573424432289, 4.5369882579259455, 3.8083507183570124, -31.385855831423754, 1.1952056274335765, -2.498816857444256, 2.0497750193494357, -0.9721411547634519]","[-32.04226438531281, -1.206788900764903, 6.863874968657879, 0.8869893067101982, -12.793177730949761, -3.2782748510860005, -0.9862760814275782, -1.0035417661229498, -0.45512740738094465, 3.1868612255675757, 3.0570466425096208, -2.3853431363216235, -33.28234864197376, -34.62904552307764, -7.46050792189519, -23.980913618103532, -2.1727083534933684, -0.17985773653671486, -4.262942423742237, 0.38778096736253387, -4.816260068835466, -0.9515199200966723, 5.606203673353194, -0.045052018173432955, -4.1545768848158735, 46.46960189767056, -0.6137708395916586, 0.20455064000505585, 2.37195668346688, 2.4439103673620104, -37.59140153727269, 1.1956373977135588, -2.5057445376352385, 2.0090838506833304, -1.0024781029815548]",0.00036738214166068267,7.582726834937808e-05,0.00035340204438236064,0.00023782866279516406,0.0007119300993440664,-434.7063622625506,-392.42064797683634,-340.9202355669793,93.85460019287493,-253.3531811312753,-251.89983358274438,-26536.799672670317,-28220.939094514415,246.98321309823217,100.22456822591806,"[ 2.76259016e+01  4.59984904e+04  4.60431693e+00 -9.34135755e+04
 -5.68434189e-02  2.33242929e+05  2.69278644e+03  1.79955464e+04
  7.79891707e+01  3.54702934e+01  0.00000000e+00  4.99375119e+03
  2.56363819e+01  1.06911671e+04  1.27499789e+02  1.23350219e+01
  7.45103534e+02  7.45103534e+02  1.77136599e+04  6.25277607e-01
 -2.86371460e+03 -1.81505300e+05 -2.33836772e+03 -3.63626191e+07
 -5.68434189e-02  0.00000000e+00  1.20223831e+02  1.40460088e+03
  1.03455022e+01  1.76177770e+06  1.77391257e+03  9.80037385e+03
  9.09477649e+03  3.37593065e+02  6.74964440e+03  1.01495485e+08]",0.002190604243698453,0.001835813946758145,0.00035479029694030807
27,27,"protected_exp(-1.0032407368768383*protected_pow(x1 - 1*1.0129393246846683, 2.0394212291929192))*protected_pow(-(-sin(protected_sqrt(sin(-3.1415927267927257))) + cos(protected_sqrt(sin(1.3574602870262544)))) + protected_pow(x2 - 1*2.4948751490050514, 2.0038660674382927) + protected_pow(protected_exp(protected_sqrt(2.358494214194999 - 1*0.850905597415923)), sin(protected_div(x1, x1) + sin(-0.5560538426110332))), -1.0002474096010714)","protected_exp(t3*protected_pow(t4 + x1, t5))*protected_pow(t2*(t1*sin(protected_sqrt(sin(t10))) + cos(protected_sqrt(sin(t9)))) + protected_pow(t11 + x2, t12) + protected_pow(protected_exp(protected_sqrt(t6 + t7)), sin(protected_div(x1, x1) + sin(t8))), t13)",44,13,"[-1.0, -1.0, -1.0032407368768383, -1.0129393246846683, 2.0394212291929192, 2.358494214194999, -0.850905597415923, -0.5560538426110332, 1.3574602870262544, -3.1415927267927257, -2.4948751490050514, 2.0038660674382927, -1.0002474096010714]","[-1.1763500462478882, -0.4456998315919607, -1.0032379950385246, -1.012938566255686, 2.0394093356135827, 2.3000992008706693, -2.220789525272024, -1.1036326365688818, 1.9498493842988116, -4.20696844854763, -2.4948756888613546, 2.0038387418190102, -1.0002493743009704]",0.0003917810603119764,1.5163557352406076e-05,0.0003917810593567517,1.5163111579140437e-05,0.0004927953201889538,-470.72672575250226,-465.78554928191403,-434.25434314866897,-101.24887551914559,-249.36336287625113,-249.36336277694755,-28851.593529676564,-28851.588895492197,105.5073920031283,42.60709535397724,"[1.24941835e+03 1.37572442e+03 2.73018941e+03 1.67348162e+04
 2.27771579e+02 3.71812803e+02 3.71812803e+02 1.64050107e+02
 4.79758455e+01 6.29825081e+01 9.01707153e+03 3.28441274e+02
 6.75765932e+03 1.35991073e+08]",0.0015136645711040456,0.0011218835117472953,0.0003917810593567502
28,28,"protected_exp(-1.0032516530496545*protected_pow(x1 - 1*1.0129538210147861, protected_pow(1.424168696528634, -3.5558247803371605) + protected_sqrt(-3.0794870587262793)))*protected_pow(protected_pow(x2 - 1*2.4948963301695843, 2.0037356339216306) + 1.198305930407379, -1.0002410126831562)","protected_exp(t1*protected_pow(t2 + x1, protected_pow(t3, t4) + protected_sqrt(t5)))*protected_pow(t6 + protected_pow(t7 + x2, t8), t9)",26,9,"[-1.0032516530496545, -1.0129538210147861, 1.424168696528634, -3.5558247803371605, -3.0794870587262793, 1.198305930407379, -2.4948963301695843, 2.0037356339216306, -1.0002410126831562]","[-1.0032379894849979, -1.0129385643637094, 18.36280753738903, -1.0966993135092007, -3.993240865666374, 1.1983422655183449, -2.4948756980033195, 2.0038385984273783, -1.0002494040028935]",0.00039178113782243804,1.518865427687402e-05,0.0003917810593567708,1.5163097036687817e-05,0.0004927953060965658,-478.7267257524983,-476.25481564013876,-452.67502389261733,-168.1790261822438,-249.36336287624914,-249.36335471908953,-28851.593680857473,-28851.327992059803,54.06548008367573,27.118856610329612,"[2.73024625e+03 1.67348162e+04 0.00000000e+00 3.29691829e+00
 1.42676981e+01 9.70976544e+03 9.01707153e+03 3.28327587e+02
 6.75760248e+03 1.35991073e+08]",0.001500292926013011,0.0011085118666562402,0.0003917810593567706
29,29,"protected_exp(-1.0087246235571097*protected_pow(x1 - 1*1.0156194633268423, 2.0282748683757696))*protected_pow(protected_pow(x2 - 1*2.4931488141134377, 1.991109963422263) + protected_pow(sin(protected_exp(-24.77259820140545)) - sin(cos(-6.821674001632241)), -protected_div(x1 - 1*0.3085590059471325, x1 - 0.3068680166372638) + protected_pow(cos(1.2043954858716954), cos(-0.09395221834943049))), -1.0037060956263564)","protected_exp(t3*protected_pow(t4 + x1, t5))*protected_pow(protected_pow(t12 + x2, t13) + protected_pow(t1*sin(cos(t7)) + sin(protected_exp(t6)), t2*protected_div(t10 + x1, t11 + x1) + protected_pow(cos(t8), cos(t9))), t14)",42,14,"[-1.0, -1.0, -1.0087246235571097, -1.0156194633268423, 2.0282748683757696, -24.77259820140545, -6.821674001632241, 1.2043954858716954, -0.09395221834943049, -0.3085590059471325, -0.3068680166372638, -2.4931488141134377, 1.991109963422263, -1.0037060956263564]","[-1.7467414030260144, 0.004823785352544357, -1.0224002934525669, -1.0131943480269519, 2.020106435072296, -25.395213193311342, -5.845233428436044, 1.0421924576872368, -0.3127350551421648, 0.7943032640159372, -0.7340651818896876, -2.5046293688544803, 2.0171759640278233, -0.9929404311911656]",0.00038464360566546027,8.503807177407378e-05,0.00036441203308684375,0.07873535370932601,0.07899846209122094,-474.41720221245197,-468.70291649816625,-435.3396494226306,-117.10099579165339,-252.20860110622598,-250.10536063338236,789510.3516516862,-28125.185121485636,96.70857390574993,38.39903140882265,"[1.46320644e+03 4.21946709e+05 2.72751777e+03 1.72742602e+04
 2.44369858e+02 0.00000000e+00 4.94082997e+02 1.00504849e+03
 1.67688086e+01 3.97903932e+00 1.40478278e+04 8.93970764e+03
 3.25428573e+02 6.74089051e+03 1.11391414e+08]",0.00209613244344696,0.001718658949928128,0.00037747349351883194
30,30,"protected_exp(-0.9548620831494203*protected_pow(x1 - protected_exp(protected_div(protected_pow(protected_div(-0.048759533283956595 + 0.8061030867248329 + 1.5398629627483458 + 2.1567006855699695, -(-1.7526719733384941 + 15.474956011210207) - 3.62883413332872*3.297719871656065), protected_pow(protected_sqrt(3.160723146503643), -1.1540368050961411*0.1104639660223914) + protected_pow(cos(x1), protected_div(-1.9473121765031538, x1)))*sin(-(x1 - 1*(-1.9017058570126024) + 4.745062136408631 + 28.41400477652275) + cos(sin(2.6559311625004427))), -(protected_pow(cos(cos(-0.4612641539310867)), protected_sqrt(protected_sqrt(x2))) + cos(cos(cos(-4.448827873101)))) + cos(protected_sqrt(x2 - 2.1959898482072857) + sin(protected_pow(0.1796350998718994, -19.151069557727578))))), 1.910913042961702))*protected_pow(protected_pow(x2 - 1*2.4904912062451103, 2.018202949221464) + 1.1993381648423027, -0.9950592834577697)","protected_exp(t5*protected_pow(t4*protected_exp(protected_div(protected_pow(protected_div(t6 + t7 + t8 + t9, t1*(t12 + t13) + t10*t11), protected_pow(protected_sqrt(t15), t16*t17) + protected_pow(cos(x1), protected_div(t14, x1)))*sin(t2*(t19 + t20 + t21 + x1) + cos(sin(t18))), t3*(protected_pow(cos(cos(t26)), protected_sqrt(protected_sqrt(x2))) + cos(cos(cos(t25)))) + cos(protected_sqrt(t24 + x2) + sin(protected_pow(t22, t23))))) + x1, t27))*protected_pow(t28 + protected_pow(t29 + x2, t30), t31)",88,31,"[-1.0, -1.0, -1.0, -1.0, -0.9548620831494203, -0.048759533283956595, 2.1567006855699695, 1.5398629627483458, 0.8061030867248329, -3.62883413332872, 3.297719871656065, 15.474956011210207, -1.7526719733384941, -1.9473121765031538, 3.160723146503643, -1.1540368050961411, 0.1104639660223914, 2.6559311625004427, 1.9017058570126024, 28.41400477652275, 4.745062136408631, 0.1796350998718994, -19.151069557727578, -2.1959898482072857, -4.448827873101, -0.4612641539310867, 1.910913042961702, 1.1993381648423027, -2.4904912062451103, 2.018202949221464, -0.9950592834577697]","[5.254801366402019, -1.4790999295437945, -0.9384985979973345, -1.0021286049550293, -0.9741999710354445, -0.7638903456869053, 0.8253908583715427, 0.401322160138389, -0.4508238167893835, -14.368178569068759, 2.923247889431255, 13.169503900404642, -5.191788460174476, -12.524270520904198, 16.88265442109835, -3.533037797770707, 4.034808530220218, 1.4987917861887239, 0.578534127911652, 26.59988038331732, 2.791633068164251, 2.0253715718984986, -19.593220665958707, -2.136350507700714, -4.671141569657532, -0.2134885511615772, 1.955587383684061, 1.20009900446026, -2.490847621419887, 2.020997979243889, -0.9952441527479369]",0.00038399886562025747,1.4309578983897624e-05,0.0003330932887757622,0.0004083737364693273,0.0008713729212891364,-446.92889084542844,-415.40650278572696,-363.5634448938095,96.95499622864409,-255.46444542271422,-250.17238673094667,-24763.841589447868,-28860.46671188833,211.0147840062566,141.4046576451017,"[8.76298031e+05 1.06746616e+07 3.22614011e+06 1.56744022e+04
 2.88679303e+03 6.17643650e+05 6.17643650e+05 6.17643650e+05
 6.17643650e+05 1.17659226e+05 2.84248557e+06 3.80195843e+05
 3.80195786e+05 1.81898940e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.19504431e+01 2.57331294e+04 2.57331294e+04
 2.57330726e+04 0.00000000e+00 0.00000000e+00 7.38822109e+05
 3.17527338e+03 9.44286853e+04 2.26464181e+02 9.60915258e+03
 8.98205599e+03 3.22870619e+02 6.78500101e+03 8.32416949e+07]",0.0029891881122014645,0.0026376897018696283,0.00035149841033183616
31,31,"protected_exp(-1.0034496864838276*protected_pow(x1 - protected_pow(protected_exp(protected_div(sin(-47.1227653056377), protected_sqrt(0.7234722258687682))*protected_sqrt(protected_div(-4.201371983364426, -3.2656002819816554))), (-protected_pow(2.5040923027785373 - 1*1.4155285862287983, 2.3361366589240298 + 23.325639858190367) + cos(x2 - 1*1.3835799540319724))*protected_exp(sin(protected_pow(-4.376282932800247, -2.798412602622995)))), 2.0422081619465478))*protected_pow(protected_pow(x2 - 1*2.4948877675443657, 2.003531460492021) + 1.1984921705231322, -1.0002092766896522)","protected_exp(t3*protected_pow(t2*protected_pow(protected_exp(protected_div(sin(t6), protected_sqrt(t7))*protected_sqrt(protected_div(t4, t5))), (t1*protected_pow(t10 + t9, t11 + t12) + cos(t8 + x2))*protected_exp(sin(protected_pow(t13, t14)))) + x1, t15))*protected_pow(t16 + protected_pow(t17 + x2, t18), t19)",52,19,"[-1.0, -1.0, -1.0034496864838276, -4.201371983364426, -3.2656002819816554, -47.1227653056377, 0.7234722258687682, -1.3835799540319724, 2.5040923027785373, -1.4155285862287983, 23.325639858190367, 2.3361366589240298, -4.3762829328002475, -2.798412602622995, 2.0422081619465478, 1.1984921705231322, -2.4948877675443657, 2.003531460492021, -1.0002092766896522]","[-0.5871651091424059, -1.0193017570815242, -1.0027052217698016, -0.2715842329234903, -13.157191563743648, -47.07441722043547, -0.7499557293193925, -2.6409240433278334, 2.4496367596582993, -2.5360292570394876, 22.36298472860159, 2.871132694295694, -4.193268646998754, -3.7211459188656812, 2.034487054237869, 1.1988860593321247, -2.495271582936999, 2.0055794170687817, -0.9998485070941495]",0.00039188090415988574,1.5367367374735414e-05,0.0003912650776868599,1.5032490570797891e-05,0.0004921651385231014,-458.83400693661633,-448.2010955442113,-406.7306032168545,-90.67773982106266,-249.41700346830817,-249.352983177385,-28852.95144384899,-28849.470120562226,124.69055418551528,34.04870946173022,"[0.00000000e+00 1.64474159e+04 2.73558953e+03 2.84217094e+00
 0.00000000e+00 3.42424755e+02 3.41060513e-01 3.41060513e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.29192665e+02 9.69680514e+03
 9.00934083e+03 3.27474936e+02 6.76379841e+03 1.35527301e+08]",0.0017948304459394955,0.0014035653682526197,0.0003912650776868759
32,32,"protected_exp(-0.9978240174342081*protected_pow(x1 - 1*1.0152144828495924, 2.028857736235567))*protected_pow(protected_pow(x2 - 1*2.496093879589892, protected_sqrt(-protected_pow(protected_sqrt(x1), protected_sqrt(x1)) + protected_sqrt(-13.763334686511007 - 11.918256242042059))) + 1.1994060027345954, -1.0001932841701024)","protected_exp(t2*protected_pow(t3 + x1, t4))*protected_pow(t5 + protected_pow(t6 + x2, protected_sqrt(t1*protected_pow(protected_sqrt(x1), protected_sqrt(x1)) + protected_sqrt(t7 + t8))), t9)",31,9,"[-1.0, -0.9978240174342081, -1.0152144828495924, 2.028857736235567, 1.1994060027345954, -2.496093879589892, -13.763334686511007, -11.918256242042059, -1.0001932841701024]","[-0.321887267964022, -1.0016241303209792, -1.0136804483990196, 2.0363643400596962, 1.1984152661957286, -2.495316646308934, -11.267979997396475, -7.6240083793996165, -1.0005056516105617]",0.00039350168364621753,2.098264631525986e-05,0.00039131061406473354,1.5788968775363362e-05,0.0004929055053016859,-478.82453916513606,-476.35262905277654,-452.77283730525517,-158.06728530952256,-249.41226958256803,-249.1844896507468,-28845.087222862294,-28791.09461916151,64.4626877920749,26.882296480970595,"[2.36468622e+01 2.73354317e+03 1.66716632e+04 2.28453700e+02
 9.71527925e+03 9.00712394e+03 2.84217094e-01 2.84217094e-01
 6.75532874e+03 1.35568230e+08]",0.0016357451888838078,0.0012444345748190892,0.0003913106140647186
33,33,"protected_exp(-1.0037484025627967*protected_pow(x1 - 1*1.0140111200169033, 2.0386291476486424))*protected_pow(protected_pow(x2 - 1*2.5007896697714203, cos(sin(cos(cos(x1))) - cos(protected_sqrt(-1.729181776252706 + 1.105997462895383))) + cos(protected_div(sin(x1*(-4.881079949873097) + sin(45.56788478884524)), -protected_exp(sin(-1.584023806787089)) + protected_pow(cos(x2), -59.7103745295438*x1)))) + 1.1953212762234626, -0.9981332700099412)","protected_exp(t3*protected_pow(t4 + x1, t5))*protected_pow(t6 + protected_pow(t7 + x2, cos(t1*cos(protected_sqrt(t8 + t9)) + sin(cos(cos(x1)))) + cos(protected_div(sin(t10*x1 + sin(t11)), t2*protected_exp(sin(t13)) + protected_pow(cos(x2), t12*x1)))), t14)",50,14,"[-1.0, -1.0, -1.0037484025627967, -1.0140111200169033, 2.0386291476486424, 1.1953212762234626, -2.5007896697714203, 1.105997462895383, -1.729181776252706, -4.881079949873097, 45.56788478884524, -59.7103745295438, -1.584023806787089, -0.9981332700099412]","[7.036105235471828, 0.049355464970951834, -1.0060855445560242, -1.0158071387236975, 2.0778386468182966, 1.178740385238742, -2.5058268002169135, -0.251877258152375, -2.488892945863473, -30.84872939299617, 9.40989583605574, -3.113279892140547, -8.766329303562063, -1.0173346460165082]",0.0003885952676340816,8.770875997887109e-05,0.000359995854444178,6.382681619787775e-05,0.0005415796012269562,-475.33539931457733,-469.6211136002916,-436.25784652475596,-97.60103515300064,-252.66769965728867,-249.69455245942035,-28345.69378948131,-28097.42109325279,119.89476363991854,35.171900864369476,"[1.13686838e-01 1.02318154e+01 2.67596079e+03 1.70957719e+04
 2.19642970e+02 1.01935598e+04 9.23961352e+03 8.98126018e+01
 8.98126018e+01 3.02975423e+01 2.32489583e+01 1.13686838e-01
 0.00000000e+00 6.62475941e+03 1.07422092e+08]",0.002044756967767449,0.001676172113736929,0.00036858485403052017
34,34,"protected_exp(-0.9997539715805469*protected_pow(x1 - protected_sqrt(protected_pow(sin(-(-(-1)*2.4439588348392483*x2 - protected_div(cos(x2), sin(-4.936464462925027)) + protected_pow(x1, 2.3367192681969757)) + protected_exp(sin(protected_sqrt(-0.7772532763621914 + 1.3770113477400858))) + protected_pow(cos(protected_sqrt(3.0924879469343387)), protected_exp(protected_pow(-1.6511016333249102, 1.0359024701473114)))), protected_div(cos(cos(protected_exp(sin(x1) + 2.1299061749205883*2.4409557870790635))), (protected_exp(protected_pow(sin(-4.762564760971956), -2.0832936323972824*2.417609283870626)) - protected_pow(-0.06870269739380878, -2.878371267227352)*protected_sqrt(-1.9595120797318166)*cos(protected_div(x1, -1.6055708245252913)))*protected_pow(protected_exp(x2) - protected_pow(cos(x1), cos(-14.695431997681277)) - sin(-0.2157771866613619), protected_pow(protected_sqrt(x2), protected_div(0.8089454106170958, -1.5231551975300643)) - sin(protected_sqrt(-3.163556404141379)))))), 2.0128796802644553))*protected_pow(protected_pow(x2 - 1*2.4938317357466393, 2.0184052408888515) + 1.2048939451649852, -0.9931250366297351)","protected_exp(t9*protected_pow(t8*protected_sqrt(protected_pow(sin(t3*(t1*(t16*x2) + t2*protected_div(cos(x2), sin(t17)) + protected_pow(x1, t15)) + protected_exp(sin(protected_sqrt(t10 + t11))) + protected_pow(cos(protected_sqrt(t12)), protected_exp(protected_pow(t13, t14)))), protected_div(cos(cos(protected_exp(t18*t19 + sin(x1)))), (t4*(protected_pow(t23, t24)*protected_sqrt(t25)*cos(protected_div(x1, t26))) + protected_exp(protected_pow(sin(t20), t21*t22)))*protected_pow(t5*sin(t27) + t6*protected_pow(cos(x1), cos(t28)) + protected_exp(x2), t7*sin(protected_sqrt(t31)) + protected_pow(protected_sqrt(x2), protected_div(t29, t30)))))) + x1, t32))*protected_pow(t33 + protected_pow(t34 + x2, t35), t36)",105,36,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9997539715805469, -0.7772532763621914, 1.3770113477400858, 3.0924879469343387, -1.6511016333249102, 1.0359024701473114, 2.3367192681969757, -2.4439588348392483, -4.936464462925027, 2.1299061749205883, 2.4409557870790635, -4.762564760971956, -2.0832936323972824, 2.4176092838706262, -0.06870269739380878, -2.878371267227352, -1.9595120797318166, -1.6055708245252913, -0.2157771866613619, -14.695431997681277, 0.8089454106170958, -1.5231551975300643, -3.163556404141379, 2.0128796802644553, 1.2048939451649852, -2.4938317357466393, 2.0184052408888515, -0.9931250366297351]","[-1.0696266122943379, -1.0939607265824238, -1.0925827408578468, -1.3711601243809266, -0.870178214726753, -1.3428204636766496, 0.3724991619416656, -1.0145354696737459, -1.0191370489231242, -0.8085575919243573, 1.3457070321780313, 3.0925646555710675, -1.6509034138209517, 1.0357221474061895, 2.249229691469911, -1.923558868784408, -4.943287185219452, 2.232760081665003, 2.322648151493914, -4.77429736417329, -2.0928182134563706, 2.4258037222212425, -0.2894643658842234, -3.083688036780668, -2.3706787403976572, -1.6322011606523206, -0.30314144400539733, -14.880272677643628, -1.4202237992661515, -1.5969851449941217, -3.1886899288250095, 2.1210671262585903, 1.198262306770129, -2.4949564400684845, 2.0075743588554964, -1.0067699710693176]",0.00039188775783517883,9.724716236299038e-06,0.0003554592692406107,0.00017592423944872345,0.0006485082320568788,-432.2786309463815,-386.92379223670406,-335.8873340648221,105.79466298325079,-253.13931547319075,-249.35227068075585,-27180.347711876584,-28908.1301787578,251.77900364382893,107.15497481261261,"[ 2.28675390e+03  1.29500677e+03  4.70172381e+04  3.37320216e+03
  1.87583282e+00  5.04201125e+01  1.76783033e+01  1.78192181e+04
  2.62076583e+03  1.45422518e+03  1.45422518e+03  0.00000000e+00
  5.68434189e-02 -5.68434189e-02  1.97214263e+04  7.07075287e+02
  8.74820216e+01  2.15505736e+06  1.99148070e+06  5.52574875e+02
  1.13686838e-01  5.68434189e-02  7.20788364e+05  9.75768444e+03
  2.81772827e+02  6.43090010e+06  1.46087586e+01  4.18935997e+01
  1.70530257e+00  1.42108547e+00 -5.68434189e-02  2.01396233e+02
  9.83379778e+03  9.15457576e+03  3.33159278e+02  6.76601530e+03
  1.03344547e+08]",0.0027133915265435326,0.002391561113578297,0.00032183041296523596
35,35,"protected_exp(-1.0032177265218647*protected_pow(x1 - 1*1.0129425326195387, 2.039427549234164))*protected_pow(protected_pow(x2 - 1*2.494884647223301, protected_sqrt(protected_exp(protected_div(sin(3.5460785983752436), protected_sqrt(-10.454538115712134))*cos(cos(0.7645157901195299)) + protected_sqrt(protected_exp(sin(0.9039124273966811)))))) + 1.1982749441577667, -1.0003321552490376)","protected_exp(t1*protected_pow(t2 + x1, t3))*protected_pow(t4 + protected_pow(t5 + x2, protected_sqrt(protected_exp(protected_div(sin(t6), protected_sqrt(t7))*cos(cos(t8)) + protected_sqrt(protected_exp(sin(t9)))))), t10)",36,10,"[-1.0032177265218647, -1.0129425326195387, 2.039427549234164, 1.1982749441577667, -2.494884647223301, 3.5460785983752436, -10.454538115712134, 0.7645157901195299, 0.9039124273966811, -1.0003321552490376]","[-1.003237997456439, -1.0129385665991928, 2.0394093035057237, 1.1983422900400469, -2.494875678071447, 4.263813780124562, -9.412801474245265, 2.3935530219954, 1.8868546796336032, -1.00024938718699]",0.00039178113039210256,1.5175164869707277e-05,0.00039178105935675563,1.5163110510259708e-05,0.0004927953205180183,-476.72672575250147,-473.72672575250147,-448.06985370663244,-133.89855019306913,-249.36336287625073,-249.36335549153478,-28851.59354078847,-28851.468225682263,86.32422982074135,29.140582862440247,"[2.73024625e+03 1.67348162e+04 2.27714736e+02 9.70976544e+03
 9.01707153e+03 3.63797881e+00 0.00000000e+00 5.85487214e+00
 2.05773176e+01 6.75765932e+03 1.35991073e+08]",0.0014850688729707668,0.0010932878136140011,0.0003917810593567656
